frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
44, 235316.397061, 235316.397061, 59.968311, 92.911682, 17.704113, 24.040543, 34.690037
45, 235316.409532, 235316.409532, 60.027248, 92.850861, 17.704927, 24.169127, 32.772148
46, 235316.419082, 235316.419082, 59.944279, 92.875191, 17.670225, 24.055891, 33.981285
47, 235316.430378, 235316.430378, 60.118607, 92.727806, 17.764822, 24.437841, 34.825417
48, 235316.439635, 235316.439635, 60.008350, 92.889885, 17.637259, 24.085756, 35.688557
49, 235316.452681, 235316.452681, 60.051044, 92.930565, 17.727964, 24.034098, 36.301941
50, 235316.517678, 235316.517678, 60.087761, 92.671761, 18.090811, 24.532551, 32.414684
51, 235316.546354, 235316.546354, 61.831924, 92.670738, 18.180363, 24.312332, 33.418091
52, 235316.563792, 235316.563792, 69.665718, 92.444031, 19.992844, 25.565586, 44.012711
53, 235316.574974, 235316.574974, 73.346138, 92.737816, 20.564417, 25.224251, 43.036549
54, 235316.596818, 235316.596818, 84.904129, 94.006668, 22.760073, 25.204370, 54.257004
55, 235316.614491, 235316.614491, 93.168144, 95.662498, 23.604803, 25.385437, 68.096672
56, 235316.631671, 235316.631671, 100.746788, 97.171135, 23.887001, 25.054022, 65.363388
57, 235316.643752, 235316.643752, 107.659210, 98.759293, 24.193531, 24.633282, 88.010437
58, 235316.657960, 235316.657960, 110.385735, 98.996696, 23.873571, 24.298199, 143.316727
59, 235316.672191, 235316.672191, 113.144958, 99.859657, 24.013010, 24.567125, 162.757492
60, 235316.698058, 235316.698058, 117.498322, 99.961723, 23.577324, 24.555237, 164.118378
61, 235316.719993, 235316.719993, 117.674149, 99.884148, 24.001041, 24.503487, 169.062286
62, 235316.747171, 235316.747171, 117.882004, 99.785530, 23.469889, 24.545111, 167.830460
63, 235316.760617, 235316.760617, 117.854485, 99.777946, 23.731060, 24.675028, 161.436935
64, 235316.769431, 235316.769431, 117.976891, 99.611160, 23.678478, 24.859789, 169.423645
65, 235316.777673, 235316.777673, 118.070053, 99.491798, 23.975958, 24.621700, 167.917953
66, 235316.789218, 235316.789218, 118.142784, 99.475212, 23.793125, 25.150726, 174.633835
67, 235316.802873, 235316.802873, 117.905228, 99.404900, 23.608061, 25.087118, 171.083664
68, 235316.810893, 235316.810893, 118.119789, 99.556023, 24.093061, 25.019157, 178.505173
69, 235316.820911, 235316.820911, 117.987343, 99.418327, 24.050392, 25.283098, 167.529877
70, 235316.832963, 235316.832963, 118.047707, 99.426201, 23.653126, 25.120590, 170.059372
71, 235316.841517, 235316.841517, 118.007660, 99.474571, 23.958904, 25.259905, 158.939758
72, 235316.849908, 235316.849908, 117.952667, 99.436546, 23.999147, 25.078518, 152.219330
73, 235316.858434, 235316.858434, 117.965157, 99.462143, 23.910921, 25.243845, 170.774231
74, 235316.887711, 235316.887711, 113.339256, 101.144882, 24.165052, 25.017336, 3.076917
75, 235316.905331, 235316.905331, 113.128693, 101.178589, 24.481014, 25.119556, 5.447794
76, 235316.917616, 235316.917616, 112.980331, 101.081276, 24.887041, 25.238039, 27.968884
77, 235316.930666, 235316.930666, 113.419563, 100.827316, 24.046322, 25.381762, 168.995224
78, 235316.942332, 235316.942332, 113.484901, 101.108559, 24.379097, 24.953684, 4.580311
79, 235316.954497, 235316.954497, 113.357391, 100.884407, 24.571796, 25.255714, 172.023529
80, 235316.977490, 235316.977490, 113.307991, 100.726639, 24.656284, 25.828081, 177.679550
81, 235317.004870, 235317.004870, 113.563919, 100.745178, 24.707157, 25.191181, 140.453247
82, 235317.022507, 235317.022507, 113.517723, 100.674042, 24.649303, 25.194132, 161.702377
83, 235317.111610, 235317.111610, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
84, 235317.130220, 235317.130220, 71.485321, 91.558273, 19.765192, 25.473593, 46.139477
85, 235317.141837, 235317.141837, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
86, 235317.163744, 235317.163744, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
87, 235317.178774, 235317.178774, 60.705040, 94.418594, 18.510746, 24.929701, 33.360073
88, 235317.189450, 235317.189450, 60.780224, 94.515305, 18.880854, 24.578588, 32.013714
89, 235317.255148, 235317.255148, 60.931946, 94.581955, 18.348036, 24.735317, 30.876951
90, 235317.273367, 235317.273367, 60.950676, 94.633606, 18.383600, 24.624512, 32.061363
91, 235317.296726, 235317.296726, 61.012329, 94.520775, 18.371515, 24.568373, 31.182451
92, 235317.318429, 235317.318429, 60.502449, 94.088257, 18.195280, 24.138237, 32.467117
93, 235317.334014, 235317.334014, 59.848679, 93.219116, 17.574419, 23.939411, 33.686970
94, 235317.345585, 235317.345585, 59.855652, 93.335358, 17.679403, 24.171041, 34.658215
95, 235317.355719, 235317.355719, 59.949825, 93.310509, 17.625879, 23.936665, 32.753365
96, 235317.367342, 235317.367342, 59.967575, 93.117668, 17.761528, 23.825853, 34.048332
97, 235317.377342, 235317.377342, 59.966839, 93.475258, 17.311289, 23.916580, 36.276424
98, 235317.387568, 235317.387568, 59.955376, 93.356300, 17.442501, 24.080267, 33.651768
99, 235317.397541, 235317.397541, 59.961716, 93.333214, 17.218384, 23.893375, 32.343407
100, 235317.406825, 235317.406825, 60.004494, 93.229233, 17.252546, 23.929369, 33.789581
101, 235317.415565, 235317.415565, 59.988781, 93.278793, 17.539566, 23.743805, 34.803043
102, 235317.424462, 235317.424462, 60.178043, 93.232941, 17.073051, 23.982719, 33.606583
103, 235317.434406, 235317.434406, 60.141228, 93.307533, 17.310627, 23.842070, 35.652580
104, 235317.472641, 235317.472641, 60.092644, 93.343948, 17.220093, 23.713299, 33.857296
105, 235317.517138, 235317.517138, 60.268951, 93.236214, 17.130339, 23.911999, 34.418770
106, 235317.530911, 235317.530911, 60.177292, 93.261696, 17.268888, 23.978882, 35.146309
107, 235317.539654, 235317.539654, 60.236916, 93.281761, 17.125607, 23.994146, 34.710827
108, 235317.548653, 235317.548653, 60.876740, 93.007065, 17.653128, 23.906643, 34.792023
109, 235317.560597, 235317.560597, 66.394714, 90.611351, 17.953720, 24.154831, 43.648502
110, 235317.571666, 235317.571666, 69.166283, 89.843536, 18.520985, 24.474020, 44.001728
111, 235317.588697, 235317.588697, 75.528931, 88.386986, 19.552235, 24.560654, 51.232967
112, 235317.599993, 235317.599993, 78.813507, 87.830276, 20.137274, 24.317942, 53.650726
113, 235317.612397, 235317.612397, 85.494514, 87.115425, 21.223814, 24.338844, 60.529663
114, 235317.623817, 235317.623817, 88.538109, 86.721977, 21.140270, 24.162252, 63.488285
115, 235317.636934, 235317.636934, 94.166840, 86.327141, 21.413431, 24.350466, 78.615288
116, 235317.648551, 235317.648551, 95.863075, 86.206322, 21.472059, 26.176613, 83.408974
117, 235317.674547, 235317.674547, 100.123550, 86.670731, 21.555897, 24.591078, 92.903389
118, 235317.698832, 235317.698832, 100.063438, 86.643936, 21.910704, 24.444874, 94.778778
119, 235317.742060, 235317.742060, 100.197060, 86.508736, 22.396126, 24.682447, 90.246498
120, 235317.767248, 235317.767248, 100.372032, 86.306221, 22.314863, 24.941195, 88.006157
121, 235317.783840, 235317.783840, 100.411232, 86.396255, 22.770111, 24.957983, 87.562134
122, 235317.794076, 235317.794076, 100.432365, 86.251610, 22.633799, 24.912861, 86.977325
123, 235317.804139, 235317.804139, 100.354973, 86.185165, 22.780901, 25.280218, 91.582870
124, 235317.815457, 235317.815457, 100.377281, 86.309387, 22.813540, 25.416121, 88.171883
125, 235317.828162, 235317.828162, 100.457779, 86.153366, 22.769352, 25.254845, 90.047058
126, 235317.836846, 235317.836846, 100.516739, 86.145187, 22.529823, 25.473076, 91.002281
127, 235317.846418, 235317.846418, 100.432175, 86.194359, 22.933033, 25.427013, 92.703072
128, 235317.856971, 235317.856971, 100.469826, 86.208382, 22.958490, 25.553291, 89.032875
129, 235317.866474, 235317.866474, 100.532394, 86.086708, 22.575512, 25.625931, 89.966080
130, 235317.878109, 235317.878109, 100.518028, 86.076050, 22.683445, 25.662048, 90.514511
131, 235317.903101, 235317.903101, 100.422073, 86.162407, 22.738432, 25.619160, 90.477615
132, 235317.925886, 235317.925886, 100.467239, 86.139931, 22.947220, 25.561201, 92.498306
133, 235317.983978, 235317.983978, 100.475395, 85.925552, 23.022514, 25.641649, 90.928360
134, 235318.006738, 235318.006738, 100.386421, 86.020424, 23.194687, 25.808720, 89.087799
135, 235318.019680, 235318.019680, 100.436867, 85.893913, 22.917280, 25.720898, 89.805626
136, 235318.029029, 235318.029029, 100.276466, 85.952126, 22.976089, 25.609068, 87.753487
137, 235318.055282, 235318.055282, 100.356003, 85.923927, 23.042557, 25.611156, 89.013062
138, 235318.071725, 235318.071725, 100.284454, 86.036156, 22.626730, 25.711611, 87.880775
139, 235318.091784, 235318.091784, 100.281265, 85.983948, 22.736101, 25.449926, 91.424675
140, 235318.135175, 235318.135175, 100.174751, 85.917267, 22.796829, 25.361673, 85.621971
141, 235318.144833, 235318.144833, 100.124176, 86.062164, 22.600071, 25.543074, 88.405975
142, 235318.158368, 235318.158368, 100.148766, 86.036430, 22.385525, 25.681324, 89.769821
143, 235318.167196, 235318.167196, 100.110664, 86.044006, 22.539915, 25.709482, 87.343254
144, 235318.177047, 235318.177047, 100.071304, 86.126289, 22.643030, 25.865280, 89.529526
145, 235318.185175, 235318.185175, 100.028458, 86.071625, 22.351727, 25.211473, 88.762947
146, 235318.195130, 235318.195130, 100.136963, 86.057472, 22.448540, 25.573349, 87.245834
147, 235318.203424, 235318.203424, 100.119797, 86.046738, 22.429958, 25.474134, 90.386581
148, 235318.212195, 235318.212195, 100.050873, 86.078804, 22.343256, 25.472654, 85.259224
149, 235318.220490, 235318.220490, 99.929108, 86.036346, 22.577644, 25.067322, 83.546844
150, 235318.228992, 235318.228992, 99.995300, 85.998764, 22.275051, 25.564003, 86.944717
151, 235318.238300, 235318.238300, 99.922668, 86.027885, 22.415421, 25.201950, 88.381683
152, 235318.247864, 235318.247864, 99.984230, 85.942101, 22.313351, 25.138182, 83.505562
153, 235318.300413, 235318.300413, 99.914429, 85.697723, 21.665461, 25.441429, 73.976051
154, 235318.347193, 235318.347193, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
155, 235318.361759, 235318.361759, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
156, 235318.378685, 235318.378685, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
157, 235318.395898, 235318.395898, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
158, 235318.409838, 235318.409838, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
159, 235318.420773, 235318.420773, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
160, 235318.432409, 235318.432409, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
161, 235318.444360, 235318.444360, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
162, 235318.465134, 235318.465134, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
163, 235318.499881, 235318.499881, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
164, 235318.521279, 235318.521279, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
165, 235318.550158, 235318.550158, 162.963806, 148.580719, 37.747974, 63.180809, 177.939117
166, 235318.575208, 235318.575208, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
167, 235318.585843, 235318.585843, 171.690994, 105.969887, 9.765959, 21.838631, 119.883194
168, 235318.603050, 235318.603050, 97.984711, 95.005058, 15.513622, 24.728268, 72.894707
169, 235318.616940, 235318.616940, 98.877472, 94.952530, 15.547269, 24.390566, 74.598763
170, 235318.629013, 235318.629013, 98.264572, 92.108925, 22.235092, 24.843790, 64.193771
171, 235318.699147, 235318.699147, 97.955032, 91.972206, 22.949680, 24.997519, 66.517899
172, 235318.717018, 235318.717018, 97.927048, 91.784561, 22.805265, 25.435453, 57.387310
173, 235318.745797, 235318.745797, 97.926674, 91.756508, 21.753328, 25.595871, 66.687027
174, 235318.773877, 235318.773877, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
175, 235318.790130, 235318.790130, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
176, 235318.809262, 235318.809262, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
177, 235318.823089, 235318.823089, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
178, 235318.837024, 235318.837024, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
179, 235318.848619, 235318.848619, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
180, 235318.860424, 235318.860424, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
181, 235318.892140, 235318.892140, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
182, 235318.912695, 235318.912695, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
183, 235318.948351, 235318.948351, 154.514282, 157.363297, 48.383793, 75.537453, 5.713851
184, 235318.964253, 235318.964253, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
185, 235318.998886, 235318.998886, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
186, 235319.008692, 235319.008692, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
187, 235319.018144, 235319.018144, 163.096848, 74.369804, 25.248611, 31.833313, 17.265165
188, 235319.034458, 235319.034458, 98.068665, 91.579567, 20.538197, 24.907166, 68.931313
189, 235319.046973, 235319.046973, 97.832855, 90.999710, 22.353611, 26.129400, 72.513145
190, 235319.064697, 235319.064697, 98.175697, 91.113289, 22.574923, 26.591631, 64.274551
191, 235319.129003, 235319.129003, 97.785034, 91.089493, 24.131458, 25.796387, 71.637390
192, 235319.146976, 235319.146976, 97.730309, 91.099838, 24.460209, 25.827679, 52.137440
193, 235319.170392, 235319.170392, 97.824425, 91.097511, 23.815454, 26.084591, 60.104717
194, 235319.186198, 235319.186198, 97.682434, 90.957306, 24.125061, 26.046938, 59.644859
195, 235319.199799, 235319.199799, 97.773399, 90.908516, 24.483805, 25.976025, 64.990158
196, 235319.208728, 235319.208728, 97.670776, 90.893852, 24.117786, 26.115540, 59.842434
197, 235319.217486, 235319.217486, 97.722839, 90.967842, 24.254276, 26.167723, 60.394470
198, 235319.230442, 235319.230442, 97.757095, 91.000542, 24.078928, 26.223577, 57.804779
199, 235319.239247, 235319.239247, 97.709282, 90.992805, 24.148706, 26.112001, 62.436527
200, 235319.248515, 235319.248515, 97.596230, 90.871765, 24.355379, 26.413647, 62.938080
201, 235319.257533, 235319.257533, 97.585831, 90.835205, 24.081778, 26.564930, 66.544456
202, 235319.287118, 235319.287118, 97.657394, 90.944252, 24.512730, 26.375872, 62.170391
203, 235319.307609, 235319.307609, 97.662048, 90.860092, 24.094206, 26.837095, 63.729362
204, 235319.375947, 235319.375947, 97.590446, 91.019356, 23.636299, 26.706453, 65.456512
205, 235319.397942, 235319.397942, 97.955109, 91.094070, 22.868515, 27.215191, 66.576370
206, 235319.414239, 235319.414239, 97.779854, 90.936569, 22.122681, 26.904100, 68.851257
207, 235319.425948, 235319.425948, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
208, 235319.435542, 235319.435542, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
209, 235319.451170, 235319.451170, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
210, 235319.466430, 235319.466430, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
211, 235319.477522, 235319.477522, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
212, 235319.488745, 235319.488745, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
213, 235319.500521, 235319.500521, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
214, 235319.519529, 235319.519529, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
215, 235319.551979, 235319.551979, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
216, 235319.577659, 235319.577659, 171.146896, 163.737793, 13.733306, 25.234364, 166.256546
217, 235319.602432, 235319.602432, 162.447021, 173.356461, 23.913704, 44.514477, 25.496031
218, 235319.631472, 235319.631472, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
219, 235319.648140, 235319.648140, 160.492218, 155.664825, 23.966238, 38.388401, 127.518188
220, 235319.659410, 235319.659410, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
221, 235319.668695, 235319.668695, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
222, 235319.677168, 235319.677168, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
223, 235319.687849, 235319.687849, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
224, 235319.701572, 235319.701572, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
225, 235319.712527, 235319.712527, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
226, 235319.722464, 235319.722464, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
227, 235319.731290, 235319.731290, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
228, 235319.740833, 235319.740833, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
229, 235319.799518, 235319.799518, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
230, 235319.815451, 235319.815451, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
231, 235319.836291, 235319.836291, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
232, 235319.857617, 235319.857617, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
233, 235319.872442, 235319.872442, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
234, 235319.887700, 235319.887700, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
235, 235319.903657, 235319.903657, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
236, 235319.969448, 235319.969448, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
237, 235319.991862, 235319.991862, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
238, 235320.002333, 235320.002333, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
239, 235320.013102, 235320.013102, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
240, 235320.023758, 235320.023758, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
241, 235320.033887, 235320.033887, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
242, 235320.044955, 235320.044955, 170.538757, 174.463120, 11.637826, 36.998379, 18.842140
243, 235320.056826, 235320.056826, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
244, 235320.065491, 235320.065491, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
245, 235320.118258, 235320.118258, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
246, 235320.133551, 235320.133551, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
247, 235320.153993, 235320.153993, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
248, 235320.180473, 235320.180473, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
249, 235320.190440, 235320.190440, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
250, 235320.201187, 235320.201187, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
251, 235320.212921, 235320.212921, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
252, 235320.230093, 235320.230093, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
253, 235320.240185, 235320.240185, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
254, 235320.249680, 235320.249680, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
255, 235320.275070, 235320.275070, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
256, 235320.298205, 235320.298205, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
257, 235320.346102, 235320.346102, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
258, 235320.388974, 235320.388974, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
259, 235320.445537, 235320.445537, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
260, 235320.467675, 235320.467675, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
261, 235320.514046, 235320.514046, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
262, 235320.528781, 235320.528781, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
263, 235320.540682, 235320.540682, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
264, 235320.552154, 235320.552154, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
265, 235320.578681, 235320.578681, 166.411209, 133.330460, 5.219099, 13.329617, 47.836918
266, 235320.593482, 235320.593482, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
267, 235320.618064, 235320.618064, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
268, 235320.633917, 235320.633917, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
269, 235320.684549, 235320.684549, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
270, 235320.698777, 235320.698777, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
271, 235320.713483, 235320.713483, 179.385010, 37.117138, 13.069372, 26.496716, 10.267789
272, 235320.744709, 235320.744709, 111.619850, 77.944092, 21.187180, 25.640646, 105.426804
273, 235320.756619, 235320.756619, 111.952759, 77.821434, 21.888153, 25.807344, 106.402184
274, 235320.767705, 235320.767705, 111.827034, 77.740242, 22.493942, 25.535564, 113.863693
275, 235320.781629, 235320.781629, 112.004807, 77.657082, 22.188074, 26.236414, 110.331100
276, 235320.791542, 235320.791542, 111.965027, 77.694687, 22.203392, 25.614216, 110.434784
277, 235320.801126, 235320.801126, 112.012764, 77.673370, 22.300755, 25.841005, 110.648567
278, 235320.810666, 235320.810666, 112.074768, 77.693878, 22.280373, 25.773809, 107.473885
279, 235320.820571, 235320.820571, 111.911537, 77.778999, 21.748615, 25.850576, 109.506172
280, 235320.844797, 235320.844797, 111.845192, 77.586327, 22.218489, 25.784124, 109.644371
281, 235320.871417, 235320.871417, 112.056976, 77.566887, 21.972857, 25.838982, 107.012550
282, 235320.910787, 235320.910787, 111.926628, 77.467308, 22.052258, 25.704414, 110.107048
283, 235320.929973, 235320.929973, 111.934547, 77.411415, 21.730963, 26.007334, 105.144737
284, 235320.943720, 235320.943720, 112.081284, 77.310013, 21.835682, 25.853302, 105.526779
285, 235320.958626, 235320.958626, 112.628258, 76.205833, 21.169430, 25.622311, 102.484009
286, 235320.979819, 235320.979819, 112.567299, 76.190239, 21.122782, 25.704672, 110.547401
287, 235320.990017, 235320.990017, 112.597061, 76.167641, 21.366030, 25.591625, 110.440407
288, 235321.000032, 235321.000032, 112.643715, 76.244057, 21.157003, 25.955683, 106.652504
289, 235321.010360, 235321.010360, 112.690735, 76.298409, 20.730835, 25.661003, 108.781013
290, 235321.018956, 235321.018956, 112.697006, 76.276985, 20.814592, 25.585508, 109.262314
291, 235321.028001, 235321.028001, 112.658936, 76.251366, 20.757133, 25.179756, 107.704414
292, 235321.090092, 235321.090092, 112.632423, 75.722122, 20.161194, 24.381390, 111.364342
293, 235321.109473, 235321.109473, 111.977295, 75.211792, 19.593679, 24.958988, 114.329399
294, 235321.127363, 235321.127363, 176.533951, 35.339989, 16.598028, 27.463318, 6.528936
295, 235321.162144, 235321.162144, 162.879562, 157.832581, 49.873573, 79.638214, 2.886812
296, 235321.179784, 235321.179784, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
297, 235321.190636, 235321.190636, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
298, 235321.204617, 235321.204617, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
299, 235321.219403, 235321.219403, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
300, 235321.228763, 235321.228763, 171.178986, 165.071762, 22.051552, 45.219135, 14.258191
301, 235321.243340, 235321.243340, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
302, 235321.251648, 235321.251648, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
303, 235321.260694, 235321.260694, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
