frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
70, 235234.831378, 235234.831378, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
71, 235234.851952, 235234.851952, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
72, 235234.870947, 235234.870947, 112.693810, 77.228523, 19.064903, 22.360168, 108.899361
73, 235234.884164, 235234.884164, 112.627281, 77.087479, 19.110018, 22.775135, 115.449059
74, 235234.895602, 235234.895602, 112.710564, 77.252510, 18.973206, 22.798439, 111.381187
75, 235234.904825, 235234.904825, 112.635078, 77.163094, 18.970924, 22.502642, 113.437836
76, 235234.917233, 235234.917233, 112.637695, 77.092880, 18.908136, 22.223337, 117.402252
77, 235234.929880, 235234.929880, 112.673546, 77.167755, 18.675406, 22.155764, 106.311241
78, 235234.941013, 235234.941013, 112.814400, 77.180756, 18.527586, 22.202696, 111.473969
79, 235234.956034, 235234.956034, 112.644409, 77.237648, 18.403563, 21.823900, 112.896393
80, 235234.967102, 235234.967102, 112.788979, 77.199860, 18.548214, 21.671938, 112.261528
81, 235234.977903, 235234.977903, 112.774467, 77.269409, 18.384026, 21.698263, 108.960213
82, 235234.989410, 235234.989410, 112.831276, 77.182152, 18.268330, 21.807970, 106.777939
83, 235234.999083, 235234.999083, 112.766617, 77.134506, 18.394529, 21.529907, 106.694359
84, 235235.007874, 235235.007874, 112.833832, 77.278572, 18.294546, 21.805338, 110.085724
85, 235235.017453, 235235.017453, 112.775269, 76.919411, 18.042604, 21.911802, 108.766777
86, 235235.040565, 235235.040565, 112.279770, 76.323242, 17.934959, 21.710930, 111.657707
87, 235235.056753, 235235.056753, 111.659348, 75.366806, 17.540762, 21.602665, 106.452187
88, 235235.076166, 235235.076166, 111.745445, 75.372467, 17.625370, 21.462082, 103.742355
89, 235235.119904, 235235.119904, 111.867531, 75.040909, 17.631079, 21.350245, 109.934845
90, 235235.131671, 235235.131671, 111.874771, 74.921104, 17.352186, 21.228674, 108.103104
91, 235235.149067, 235235.149067, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
92, 235235.163505, 235235.163505, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
93, 235235.179237, 235235.179237, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
94, 235235.189841, 235235.189841, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
95, 235235.199741, 235235.199741, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
96, 235235.213156, 235235.213156, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
97, 235235.223154, 235235.223154, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
98, 235235.236206, 235235.236206, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
99, 235235.267128, 235235.267128, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
100, 235235.294221, 235235.294221, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
101, 235235.328009, 235235.328009, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
102, 235235.349025, 235235.349025, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
103, 235235.363249, 235235.363249, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
104, 235235.374773, 235235.374773, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
105, 235235.390181, 235235.390181, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
106, 235235.402710, 235235.402710, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
107, 235235.413224, 235235.413224, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
108, 235235.426576, 235235.426576, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
109, 235235.440961, 235235.440961, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
110, 235235.527505, 235235.527505, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
111, 235235.551910, 235235.551910, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
112, 235235.565552, 235235.565552, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
113, 235235.576708, 235235.576708, 166.186035, 128.210159, 32.428505, 65.059380, 174.021118
114, 235235.592851, 235235.592851, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
115, 235235.606136, 235235.606136, 92.724571, 93.633797, 22.213995, 25.428839, 65.322670
116, 235235.626837, 235235.626837, 92.592003, 93.565178, 23.819363, 25.617973, 58.588394
117, 235235.636119, 235235.636119, 92.605263, 93.692894, 23.764107, 25.520861, 70.535881
118, 235235.644923, 235235.644923, 92.669777, 93.900612, 23.984083, 25.602581, 68.709007
119, 235235.655261, 235235.655261, 92.613762, 93.973686, 24.074331, 25.741575, 61.692158
120, 235235.723173, 235235.723173, 93.763039, 93.297180, 24.585459, 26.135843, 69.954025
121, 235235.739851, 235235.739851, 96.472115, 90.388367, 24.026228, 25.923040, 79.705490
122, 235235.759107, 235235.759107, 97.245918, 89.144958, 23.873835, 26.003708, 77.853127
123, 235235.774054, 235235.774054, 97.409828, 89.068687, 24.319925, 25.922733, 67.279587
124, 235235.788973, 235235.788973, 97.445496, 89.066177, 24.408552, 26.143833, 70.284348
125, 235235.798443, 235235.798443, 97.407814, 89.060074, 24.035110, 26.360359, 75.578812
126, 235235.807121, 235235.807121, 97.429848, 89.159325, 24.466391, 26.096224, 73.787048
127, 235235.818208, 235235.818208, 97.415543, 89.114540, 24.206635, 26.277018, 76.410591
128, 235235.826971, 235235.826971, 97.386436, 89.056206, 24.345711, 26.200003, 72.883606
129, 235235.837635, 235235.837635, 97.435822, 89.084122, 24.315420, 26.399885, 77.198830
130, 235235.846673, 235235.846673, 97.406967, 89.103432, 24.589611, 26.170757, 75.341850
131, 235235.854540, 235235.854540, 97.429543, 89.111130, 24.484177, 26.208061, 74.708290
132, 235235.862652, 235235.862652, 97.419746, 89.086838, 24.552940, 26.190248, 75.076881
133, 235235.871650, 235235.871650, 97.443909, 89.096153, 24.589384, 26.158010, 71.255592
134, 235235.881761, 235235.881761, 97.320259, 89.043732, 24.376591, 26.227013, 68.083382
135, 235235.890956, 235235.890956, 97.347290, 89.099899, 24.461538, 26.245985, 67.301979
136, 235235.901647, 235235.901647, 97.306435, 89.089699, 24.307722, 25.901171, 70.316284
137, 235235.912887, 235235.912887, 97.253456, 88.950447, 24.277184, 25.954803, 59.704613
138, 235235.923565, 235235.923565, 97.213570, 89.052238, 23.932749, 25.937153, 75.156921
139, 235235.942858, 235235.942858, 97.111267, 88.997429, 23.597677, 25.791245, 76.571892
140, 235235.953772, 235235.953772, 97.074730, 89.014328, 23.001991, 26.050344, 80.347656
141, 235235.967069, 235235.967069, 97.194908, 88.855812, 22.528666, 25.778460, 80.309135
142, 235235.998686, 235235.998686, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
143, 235236.027122, 235236.027122, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
144, 235236.045823, 235236.045823, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
145, 235236.065928, 235236.065928, 166.633591, 168.820297, 21.625458, 42.900078, 20.359491
146, 235236.086551, 235236.086551, 167.604248, 167.770950, 19.120026, 45.092625, 15.687961
147, 235236.106615, 235236.106615, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
148, 235236.120173, 235236.120173, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
149, 235236.131642, 235236.131642, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
150, 235236.232386, 235236.232386, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
151, 235236.247471, 235236.247471, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
152, 235236.264613, 235236.264613, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
153, 235236.277456, 235236.277456, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
154, 235236.289622, 235236.289622, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
155, 235236.303479, 235236.303479, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
156, 235236.318234, 235236.318234, 173.534058, 75.895844, 13.747118, 19.622063, 12.878694
157, 235236.328192, 235236.328192, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
158, 235236.359602, 235236.359602, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
159, 235236.393621, 235236.393621, 96.457420, 87.958336, 22.131710, 24.915655, 74.081268
160, 235236.458999, 235236.458999, 96.614754, 88.292557, 22.729849, 25.335997, 81.754585
161, 235236.470846, 235236.470846, 96.619141, 88.285431, 22.820583, 25.239325, 80.658424
162, 235236.483502, 235236.483502, 96.509766, 88.414062, 23.075453, 25.190102, 80.179779
163, 235236.494103, 235236.494103, 96.563400, 88.336967, 22.837765, 25.411411, 77.800652
164, 235236.503336, 235236.503336, 96.625160, 88.298302, 22.902388, 25.301153, 81.537910
165, 235236.512097, 235236.512097, 96.649384, 88.243317, 22.995773, 25.204969, 83.499969
166, 235236.523278, 235236.523278, 96.561378, 88.373718, 23.300657, 25.385412, 76.086876
167, 235236.532739, 235236.532739, 96.627663, 88.229340, 22.931536, 25.420561, 81.309563
168, 235236.541655, 235236.541655, 96.502563, 88.265045, 23.187469, 25.575022, 81.243423
169, 235236.550592, 235236.550592, 96.492188, 88.246384, 23.543753, 25.494333, 74.528397
170, 235236.560214, 235236.560214, 96.558388, 88.374695, 23.455236, 25.428751, 71.366219
171, 235236.568856, 235236.568856, 96.516693, 88.241356, 23.347828, 25.440596, 79.081947
172, 235236.578190, 235236.578190, 96.496445, 88.283104, 23.673241, 25.388580, 74.469910
173, 235236.602543, 235236.602543, 96.554192, 88.501266, 23.711962, 25.564775, 72.740509
174, 235236.660990, 235236.660990, 96.426262, 88.709450, 23.600000, 26.085325, 75.975967
175, 235236.677169, 235236.677169, 96.426147, 88.643074, 23.827700, 26.073606, 78.028305
176, 235236.692069, 235236.692069, 96.443817, 88.631920, 23.998140, 25.690138, 73.491692
177, 235236.703031, 235236.703031, 96.522102, 88.604218, 23.740847, 25.709728, 73.839020
178, 235236.711610, 235236.711610, 96.549515, 88.528152, 23.967667, 25.589312, 71.668793
179, 235236.721193, 235236.721193, 96.420135, 88.351036, 23.936382, 25.716877, 72.344803
180, 235236.731272, 235236.731272, 96.495438, 88.298981, 24.087008, 25.561350, 59.397167
181, 235236.740564, 235236.740564, 96.493477, 88.280518, 24.445175, 25.540163, 59.567104
182, 235236.749739, 235236.749739, 96.435806, 88.109779, 24.113878, 25.720867, 61.020481
183, 235236.759285, 235236.759285, 96.548660, 88.221474, 23.184071, 25.685030, 72.052841
184, 235236.768632, 235236.768632, 96.467583, 87.870651, 23.912651, 25.806437, 67.683548
185, 235236.783477, 235236.783477, 164.436066, 148.475403, 36.343857, 80.163948, 6.403244
186, 235236.801455, 235236.801455, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
187, 235236.870714, 235236.870714, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
188, 235236.887890, 235236.887890, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
189, 235236.906082, 235236.906082, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
190, 235236.923025, 235236.923025, 159.627869, 166.933929, 34.898323, 54.623314, 21.020500
191, 235236.941171, 235236.941171, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
192, 235236.959639, 235236.959639, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
193, 235236.975769, 235236.975769, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
194, 235236.987329, 235236.987329, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
195, 235236.999703, 235236.999703, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
196, 235237.014896, 235237.014896, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
197, 235237.026339, 235237.026339, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
198, 235237.038415, 235237.038415, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
199, 235237.052117, 235237.052117, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
200, 235237.068279, 235237.068279, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
201, 235237.093971, 235237.093971, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
202, 235237.114485, 235237.114485, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
203, 235237.160503, 235237.160503, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
204, 235237.205850, 235237.205850, 96.674065, 89.158867, 23.931522, 25.725037, 63.273521
205, 235237.235754, 235237.235754, 96.741974, 89.149971, 24.415743, 25.918430, 69.270920
206, 235237.247755, 235237.247755, 96.695587, 89.084953, 24.394915, 26.094994, 68.792328
207, 235237.256710, 235237.256710, 96.603279, 89.185806, 24.405916, 25.881092, 66.675713
208, 235237.266242, 235237.266242, 96.727829, 89.224449, 24.387697, 26.187834, 73.924332
209, 235237.278520, 235237.278520, 96.580322, 89.143013, 24.536205, 25.866844, 74.007393
210, 235237.287889, 235237.287889, 96.595871, 89.181007, 24.463623, 26.391941, 75.476143
211, 235237.297853, 235237.297853, 96.510490, 89.079659, 24.589291, 26.209560, 70.918404
212, 235237.310530, 235237.310530, 96.501373, 89.220383, 24.261404, 26.230667, 76.184608
213, 235237.386113, 235237.386113, 96.481064, 89.158463, 22.354641, 27.420555, 72.036232
214, 235237.400377, 235237.400377, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
215, 235237.415132, 235237.415132, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
216, 235237.431879, 235237.431879, 165.308960, 167.129486, 26.032772, 45.412563, 13.582153
217, 235237.447043, 235237.447043, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
218, 235237.464810, 235237.464810, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
219, 235237.479592, 235237.479592, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
220, 235237.492746, 235237.492746, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
221, 235237.506344, 235237.506344, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
222, 235237.523146, 235237.523146, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
223, 235237.565252, 235237.565252, 143.778534, 167.168335, 60.546169, 74.386665, 46.829742
224, 235237.603899, 235237.603899, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
225, 235237.642652, 235237.642652, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
226, 235237.661682, 235237.661682, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
227, 235237.677266, 235237.677266, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
228, 235237.693362, 235237.693362, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
229, 235237.705760, 235237.705760, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
230, 235237.719586, 235237.719586, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
231, 235237.733272, 235237.733272, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
232, 235237.745987, 235237.745987, 176.998886, 141.534576, 7.898798, 15.057233, 149.388138
233, 235237.805297, 235237.805297, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
234, 235237.858249, 235237.858249, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
235, 235237.883484, 235237.883484, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
236, 235237.903408, 235237.903408, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
237, 235237.918852, 235237.918852, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
238, 235237.940923, 235237.940923, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
239, 235237.959191, 235237.959191, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
240, 235237.979168, 235237.979168, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
241, 235237.996623, 235237.996623, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
242, 235238.009654, 235238.009654, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
243, 235238.022153, 235238.022153, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
244, 235238.036101, 235238.036101, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
245, 235238.050079, 235238.050079, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
246, 235238.062263, 235238.062263, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
247, 235238.074727, 235238.074727, 177.915451, 94.243279, 21.503242, 43.126770, 3.935181
248, 235238.090215, 235238.090215, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
249, 235238.103287, 235238.103287, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
250, 235238.141196, 235238.141196, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
251, 235238.166130, 235238.166130, 98.011864, 96.091812, 22.994799, 27.067841, 86.389961
252, 235238.204615, 235238.204615, 98.146645, 95.316727, 25.995781, 28.048113, 79.203194
253, 235238.217557, 235238.217557, 98.144669, 95.198685, 27.053158, 27.967285, 68.209442
254, 235238.227286, 235238.227286, 98.301170, 95.127296, 26.770552, 28.433113, 69.967934
255, 235238.237405, 235238.237405, 98.242760, 95.075073, 26.749352, 28.297422, 70.660225
256, 235238.252600, 235238.252600, 98.259415, 95.132118, 26.741045, 28.495516, 66.083557
257, 235238.267481, 235238.267481, 98.332336, 94.969902, 26.838776, 28.396416, 65.276665
258, 235238.281024, 235238.281024, 98.373856, 94.924675, 26.841955, 28.463398, 64.658447
259, 235238.290547, 235238.290547, 98.309570, 94.814194, 26.937807, 28.493076, 62.675014
260, 235238.299882, 235238.299882, 98.309090, 94.824356, 27.154713, 28.451139, 66.030289
261, 235238.308718, 235238.308718, 98.260353, 94.302040, 27.114861, 28.262058, 70.387390
262, 235238.317491, 235238.317491, 97.983734, 93.003227, 26.779572, 28.371904, 72.331108
263, 235238.325427, 235238.325427, 97.272858, 91.481750, 26.464922, 28.232092, 65.439194
264, 235238.333656, 235238.333656, 96.667122, 90.398033, 26.199467, 28.371355, 62.750294
265, 235238.341949, 235238.341949, 96.427979, 89.778114, 26.360809, 28.253111, 68.168930
266, 235238.350637, 235238.350637, 96.478226, 89.803513, 26.592575, 28.281670, 73.947350
267, 235238.366833, 235238.366833, 96.793983, 89.960121, 26.334875, 28.387774, 65.407814
268, 235238.381925, 235238.381925, 96.779129, 89.914665, 26.377756, 28.514540, 70.975548
269, 235238.414107, 235238.414107, 96.970146, 89.858902, 26.230944, 28.237141, 65.448441
270, 235238.434055, 235238.434055, 96.914185, 89.803329, 25.963522, 28.046749, 65.341209
271, 235238.448998, 235238.448998, 96.970894, 89.813423, 25.466600, 27.750374, 68.227455
272, 235238.458902, 235238.458902, 96.986420, 89.807961, 25.090744, 27.237877, 66.246017
273, 235238.472992, 235238.472992, 97.072044, 89.975945, 24.739101, 26.774406, 68.982201
274, 235238.482899, 235238.482899, 97.068184, 89.816643, 24.841600, 26.581905, 69.548393
275, 235238.495539, 235238.495539, 97.100418, 89.778061, 24.504681, 26.019178, 75.737663
276, 235238.505255, 235238.505255, 97.157524, 89.859154, 24.076523, 26.012276, 78.309334
277, 235238.523421, 235238.523421, 97.078659, 89.811005, 23.520155, 25.720165, 75.364403
278, 235238.535343, 235238.535343, 97.239182, 89.765617, 23.119101, 25.238863, 77.129929
279, 235238.545385, 235238.545385, 97.238678, 89.681099, 23.261852, 24.922691, 72.938042
280, 235238.554474, 235238.554474, 97.205620, 89.801460, 22.806919, 24.709969, 72.832771
281, 235238.565685, 235238.565685, 97.239624, 89.564796, 22.842966, 24.319483, 68.574020
282, 235238.574823, 235238.574823, 97.280113, 89.355164, 22.360226, 24.281126, 65.835609
283, 235238.585496, 235238.585496, 96.863136, 88.819725, 23.218449, 23.932953, 84.144264
284, 235238.610353, 235238.610353, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
285, 235238.639345, 235238.639345, 167.808746, 98.555023, 18.974148, 37.156853, 4.221448
286, 235238.698347, 235238.698347, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
287, 235238.716953, 235238.716953, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
288, 235238.729004, 235238.729004, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
289, 235238.740940, 235238.740940, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
290, 235238.755586, 235238.755586, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
291, 235238.765948, 235238.765948, 161.602615, 170.217346, 34.390549, 50.686733, 18.547327
292, 235238.780851, 235238.780851, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
293, 235238.792522, 235238.792522, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
294, 235238.802598, 235238.802598, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
295, 235238.813448, 235238.813448, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
296, 235238.825449, 235238.825449, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
297, 235238.861406, 235238.861406, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
298, 235238.917473, 235238.917473, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
299, 235238.930639, 235238.930639, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
300, 235238.943355, 235238.943355, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
301, 235238.956508, 235238.956508, 160.670044, 165.076797, 47.223038, 64.151054, 6.747176
302, 235238.968604, 235238.968604, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
303, 235238.978568, 235238.978568, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
