frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
46, 235233.928961, 235233.928961, 51.308430, 135.065948, 21.359158, 23.283157, 109.047279
47, 235233.941191, 235233.941191, 51.253494, 135.099396, 21.498747, 23.450897, 100.186501
48, 235233.954883, 235233.954883, 51.238487, 135.046341, 21.538683, 23.364735, 100.313072
49, 235233.967360, 235233.967360, 51.206417, 135.132019, 21.573751, 23.569468, 99.717422
50, 235233.985819, 235233.985819, 51.320194, 135.122330, 21.451088, 23.454350, 104.773308
51, 235233.996217, 235233.996217, 51.317558, 135.048050, 21.513945, 23.503466, 106.496185
52, 235234.005156, 235234.005156, 51.354687, 135.049759, 21.659809, 23.499136, 107.081581
53, 235234.014189, 235234.014189, 51.324257, 135.133163, 21.512381, 23.642954, 102.036270
54, 235234.024724, 235234.024724, 51.338581, 135.153671, 21.652218, 23.440777, 102.926384
55, 235234.039941, 235234.039941, 51.395775, 135.014801, 21.900179, 23.485687, 99.778221
56, 235234.050658, 235234.050658, 51.426826, 135.021942, 21.543451, 23.396608, 108.257614
57, 235234.059629, 235234.059629, 51.438030, 135.179550, 21.471247, 23.459143, 106.973648
58, 235234.101840, 235234.101840, 52.867725, 136.638931, 21.516001, 23.609236, 106.242477
59, 235234.119805, 235234.119805, 56.043285, 143.043823, 19.915028, 23.488647, 88.882965
60, 235234.137411, 235234.137411, 57.762459, 148.650696, 19.033360, 22.847784, 91.233582
61, 235234.164868, 235234.164868, 59.023960, 151.304413, 19.024645, 22.455954, 90.246719
62, 235234.177030, 235234.177030, 59.300282, 151.379562, 18.963327, 22.761810, 88.530296
63, 235234.186721, 235234.186721, 59.414467, 151.316650, 18.930920, 22.793531, 91.948250
64, 235234.196490, 235234.196490, 59.484196, 151.320068, 19.128498, 22.682875, 86.887650
65, 235234.208720, 235234.208720, 59.568428, 151.244949, 18.996864, 22.788095, 85.779564
66, 235234.218494, 235234.218494, 59.560867, 151.176682, 18.947119, 22.726852, 87.251862
67, 235234.228427, 235234.228427, 59.705490, 151.088638, 18.742390, 22.766575, 89.178902
68, 235234.238521, 235234.238521, 59.705067, 151.130463, 18.858555, 22.695150, 88.213951
69, 235234.291840, 235234.291840, 59.749119, 150.733719, 18.754725, 22.414433, 85.828957
70, 235234.311145, 235234.311145, 59.921371, 150.841110, 18.606977, 22.644735, 90.250938
71, 235234.326013, 235234.326013, 59.889091, 150.819733, 18.874868, 22.574554, 89.181007
72, 235234.347792, 235234.347792, 59.950485, 150.839706, 18.649065, 22.388817, 88.764404
73, 235234.357872, 235234.357872, 59.975590, 150.832092, 18.721371, 22.164385, 86.885612
74, 235234.366842, 235234.366842, 59.954044, 150.816620, 18.698393, 22.697605, 89.217598
75, 235234.375783, 235234.375783, 59.977978, 150.799423, 18.884109, 22.535023, 89.697960
76, 235234.384059, 235234.384059, 59.950329, 150.790817, 18.778261, 22.661827, 89.365746
77, 235234.396591, 235234.396591, 60.022526, 150.663284, 18.769501, 22.284916, 88.243217
78, 235234.410316, 235234.410316, 59.908470, 150.661987, 18.723547, 22.450871, 85.995743
79, 235234.477382, 235234.477382, 60.054649, 150.581543, 19.131269, 22.959238, 88.421829
80, 235234.502574, 235234.502574, 60.065430, 150.513870, 19.087204, 22.726561, 91.359413
81, 235234.519193, 235234.519193, 60.066967, 150.650513, 19.181297, 22.997494, 88.669739
82, 235234.528142, 235234.528142, 60.048286, 150.610840, 19.335239, 22.927517, 89.507378
83, 235234.537253, 235234.537253, 59.958317, 150.524323, 19.278265, 23.328447, 90.382233
84, 235234.549757, 235234.549757, 60.136272, 150.492828, 19.339727, 23.266518, 88.793472
85, 235234.558310, 235234.558310, 60.146133, 150.525146, 19.323664, 23.451958, 89.379494
86, 235234.566661, 235234.566661, 60.163639, 150.523407, 19.394260, 23.320807, 89.151474
87, 235234.577264, 235234.577264, 60.060772, 150.468872, 19.316605, 23.130541, 87.497192
88, 235234.666212, 235234.666212, 60.237003, 150.449615, 19.608728, 23.851372, 86.505898
89, 235234.682128, 235234.682128, 60.193604, 150.435898, 19.532585, 24.014433, 84.917206
90, 235234.695779, 235234.695779, 60.275513, 150.318604, 19.832592, 23.769718, 86.034882
91, 235234.705990, 235234.705990, 60.169395, 150.358765, 20.028473, 23.752012, 86.097794
92, 235234.717972, 235234.717972, 60.194180, 150.302994, 20.235659, 23.735420, 85.381111
93, 235234.726746, 235234.726746, 60.207607, 150.306091, 19.859251, 23.885382, 85.761337
94, 235234.774360, 235234.774360, 50.023426, 151.685104, 19.782949, 24.171141, 96.780624
95, 235234.795961, 235234.795961, 39.965218, 152.582535, 18.803701, 24.081553, 109.904373
96, 235234.817198, 235234.817198, 37.664417, 152.508835, 18.620575, 24.165215, 112.553642
97, 235234.829325, 235234.829325, 37.868443, 152.492676, 18.631977, 24.617012, 110.147545
98, 235234.839002, 235234.839002, 37.889324, 152.497345, 18.842079, 24.445288, 110.764038
99, 235234.852784, 235234.852784, 38.070538, 152.364929, 18.487181, 24.401747, 111.839836
100, 235234.862546, 235234.862546, 38.105476, 152.365936, 18.466948, 24.312988, 111.079605
101, 235234.871463, 235234.871463, 38.069386, 152.292572, 18.443943, 24.260019, 110.916351
102, 235234.886913, 235234.886913, 38.235229, 152.416687, 18.494650, 24.214539, 111.905266
103, 235234.896949, 235234.896949, 38.136463, 152.325882, 18.361710, 24.209902, 110.815590
104, 235234.909272, 235234.909272, 38.171497, 152.376221, 18.464926, 24.000622, 110.462692
105, 235234.920382, 235234.920382, 38.286758, 152.343628, 18.276274, 23.877859, 111.913353
106, 235234.930990, 235234.930990, 38.260624, 152.337540, 18.257629, 23.963732, 111.680016
107, 235234.942602, 235234.942602, 38.382412, 152.369278, 18.339968, 23.949556, 112.591835
108, 235234.955101, 235234.955101, 38.320560, 152.347305, 18.367699, 23.601645, 112.775375
109, 235234.967617, 235234.967617, 38.474930, 152.379135, 18.197420, 23.494497, 112.875275
110, 235234.978210, 235234.978210, 38.344509, 152.450699, 18.151674, 23.690416, 112.176086
111, 235234.989420, 235234.989420, 38.333115, 152.469879, 17.826286, 23.215528, 113.932053
112, 235235.000004, 235235.000004, 38.411144, 152.379776, 17.963564, 23.408234, 113.350800
113, 235235.010464, 235235.010464, 38.330021, 152.448196, 17.956312, 23.116764, 114.593292
114, 235235.018839, 235235.018839, 38.427879, 152.511810, 17.727461, 23.131632, 115.654404
115, 235235.033189, 235235.033189, 38.515953, 153.030319, 17.642725, 23.131718, 113.388649
116, 235235.094711, 235235.094711, 38.156982, 154.140900, 17.121168, 22.415438, 110.772461
117, 235235.109818, 235235.109818, 38.223965, 154.370377, 16.657799, 22.539356, 108.658348
118, 235235.121380, 235235.121380, 38.282429, 154.403198, 16.549253, 22.640295, 109.410202
119, 235235.130468, 235235.130468, 38.148964, 154.552475, 16.618444, 22.450481, 113.405258
120, 235235.140547, 235235.140547, 38.273613, 154.766937, 16.428179, 22.267239, 112.527382
121, 235235.152723, 235235.152723, 38.524712, 155.542496, 16.213762, 22.418627, 101.018684
122, 235235.166859, 235235.166859, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
123, 235235.178643, 235235.178643, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
124, 235235.189774, 235235.189774, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
125, 235235.201483, 235235.201483, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
126, 235235.212448, 235235.212448, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
127, 235235.222982, 235235.222982, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
128, 235235.304516, 235235.304516, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
129, 235235.331421, 235235.331421, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
130, 235235.342656, 235235.342656, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
131, 235235.354861, 235235.354861, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
132, 235235.367125, 235235.367125, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
133, 235235.379784, 235235.379784, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
134, 235235.392555, 235235.392555, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
135, 235235.401916, 235235.401916, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
136, 235235.413316, 235235.413316, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
137, 235235.424695, 235235.424695, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
138, 235235.434249, 235235.434249, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
139, 235235.445378, 235235.445378, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
140, 235235.490034, 235235.490034, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
141, 235235.507000, 235235.507000, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
142, 235235.533651, 235235.533651, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
143, 235235.548355, 235235.548355, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
144, 235235.560929, 235235.560929, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
145, 235235.572739, 235235.572739, 71.062973, 141.964554, 6.803077, 12.739898, 114.718498
146, 235235.586069, 235235.586069, 66.405556, 146.855713, 20.059509, 23.589094, 85.501167
147, 235235.598183, 235235.598183, 66.338669, 147.007324, 20.277857, 24.271908, 78.083145
148, 235235.606395, 235235.606395, 66.386658, 146.741684, 21.304119, 24.611052, 77.111305
149, 235235.615485, 235235.615485, 66.503746, 146.605637, 21.228838, 24.873199, 78.160599
150, 235235.625359, 235235.625359, 66.561394, 146.325851, 21.262781, 25.051159, 75.537567
151, 235235.634403, 235235.634403, 66.766441, 146.195541, 21.821796, 25.102755, 77.812141
152, 235235.643614, 235235.643614, 66.648895, 146.123138, 21.624973, 24.993710, 73.545792
153, 235235.652020, 235235.652020, 66.747612, 146.106262, 21.831589, 25.111334, 74.367065
154, 235235.677220, 235235.677220, 67.049240, 146.037964, 21.958809, 25.521746, 75.576294
155, 235235.697532, 235235.697532, 67.343231, 145.954163, 21.972031, 25.612339, 77.610992
156, 235235.747099, 235235.747099, 60.896236, 147.984406, 22.144938, 26.159969, 80.948990
157, 235235.767328, 235235.767328, 60.134460, 148.434280, 22.688168, 26.032625, 82.381279
158, 235235.776709, 235235.776709, 60.289356, 148.440735, 22.685293, 26.034582, 85.250168
159, 235235.787347, 235235.787347, 60.337208, 148.575638, 22.354307, 26.039564, 83.006699
160, 235235.796343, 235235.796343, 60.358208, 148.557327, 22.466986, 26.132528, 82.881317
161, 235235.807490, 235235.807490, 60.432693, 148.672409, 22.295326, 26.396227, 81.972443
162, 235235.817586, 235235.817586, 60.432617, 148.577377, 22.262297, 26.250620, 83.581459
163, 235235.827547, 235235.827547, 60.442726, 148.732071, 22.487011, 26.394611, 86.020805
164, 235235.836647, 235235.836647, 60.571949, 148.723495, 22.630814, 26.277264, 84.205315
165, 235235.848852, 235235.848852, 60.590958, 148.799011, 22.483925, 26.371689, 85.188515
166, 235235.861650, 235235.861650, 60.647095, 148.718811, 22.732832, 26.284496, 85.668571
167, 235235.871984, 235235.871984, 60.711498, 148.844452, 22.415911, 26.654076, 84.964233
168, 235235.880970, 235235.880970, 60.688602, 148.929108, 22.296631, 26.331602, 85.559937
169, 235235.890542, 235235.890542, 60.701378, 148.899994, 22.332077, 26.331974, 84.004349
170, 235235.900835, 235235.900835, 60.834953, 149.035507, 22.055145, 26.195347, 83.601181
171, 235235.912223, 235235.912223, 60.819386, 149.022415, 22.124535, 25.885612, 83.941559
172, 235235.925561, 235235.925561, 60.878395, 149.008118, 22.016325, 25.884724, 85.982933
173, 235235.935276, 235235.935276, 60.981579, 148.965302, 22.030977, 25.763683, 88.786804
174, 235235.949986, 235235.949986, 61.000050, 149.136795, 21.784164, 25.651836, 86.923508
175, 235235.968725, 235235.968725, 60.984566, 149.289886, 21.335575, 25.478964, 87.633125
176, 235235.979914, 235235.979914, 60.843346, 149.575455, 21.549660, 24.695568, 89.776627
177, 235236.001368, 235236.001368, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
178, 235236.015505, 235236.015505, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
179, 235236.030698, 235236.030698, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
180, 235236.043244, 235236.043244, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
181, 235236.056156, 235236.056156, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
182, 235236.069435, 235236.069435, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
183, 235236.080868, 235236.080868, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
184, 235236.094292, 235236.094292, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
185, 235236.106825, 235236.106825, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
186, 235236.117055, 235236.117055, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
187, 235236.127032, 235236.127032, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
188, 235236.142097, 235236.142097, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
189, 235236.165481, 235236.165481, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
190, 235236.215059, 235236.215059, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
191, 235236.233087, 235236.233087, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
192, 235236.245926, 235236.245926, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
193, 235236.258729, 235236.258729, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
194, 235236.273475, 235236.273475, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
195, 235236.289325, 235236.289325, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
196, 235236.302786, 235236.302786, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
197, 235236.315651, 235236.315651, 61.326359, 150.688141, 18.959301, 23.436407, 87.855293
198, 235236.326758, 235236.326758, 61.286434, 150.739624, 19.236780, 23.590160, 86.971611
199, 235236.335743, 235236.335743, 61.185497, 150.697449, 19.573784, 23.936798, 91.399132
200, 235236.346447, 235236.346447, 61.299492, 150.522675, 20.165241, 24.100075, 85.664688
201, 235236.381898, 235236.381898, 61.277874, 150.549576, 20.615437, 24.098778, 88.546654
202, 235236.403851, 235236.403851, 61.055882, 150.034805, 20.431860, 24.215406, 87.345413
203, 235236.433802, 235236.433802, 61.045700, 149.878098, 20.627464, 24.249763, 84.650063
204, 235236.445355, 235236.445355, 61.008263, 149.906708, 20.730116, 24.198414, 88.325806
205, 235236.457206, 235236.457206, 61.049568, 149.837463, 20.996058, 24.284868, 83.655289
206, 235236.469995, 235236.469995, 61.115349, 149.759018, 21.052385, 24.325418, 83.420212
207, 235236.479453, 235236.479453, 60.995235, 149.738998, 20.864759, 24.407307, 85.329758
208, 235236.489354, 235236.489354, 61.076569, 149.717865, 20.934397, 24.419971, 83.291191
209, 235236.499044, 235236.499044, 61.016209, 149.786270, 21.105352, 24.597736, 84.889740
210, 235236.509307, 235236.509307, 60.935394, 149.753174, 21.028063, 24.779385, 84.309464
211, 235236.518116, 235236.518116, 60.904949, 149.622986, 20.990877, 24.761410, 87.039047
212, 235236.527582, 235236.527582, 60.807064, 149.756378, 21.119213, 24.948221, 86.664009
213, 235236.537332, 235236.537332, 60.877121, 149.730331, 21.014402, 25.158176, 85.454918
214, 235236.548669, 235236.548669, 60.877617, 149.747543, 21.151123, 24.976322, 85.655518
215, 235236.558247, 235236.558247, 60.870945, 149.731750, 21.065321, 25.141993, 85.238945
216, 235236.566879, 235236.566879, 60.905968, 149.671432, 21.093401, 25.087269, 85.902367
217, 235236.575132, 235236.575132, 60.878788, 149.770630, 21.171574, 25.241385, 86.559227
218, 235236.586116, 235236.586116, 60.998177, 149.703888, 21.084311, 25.421637, 86.048073
219, 235236.610314, 235236.610314, 61.210247, 149.463867, 21.195612, 25.405556, 86.102020
220, 235236.630488, 235236.630488, 61.248669, 149.526611, 21.242207, 25.651953, 87.386314
221, 235236.679732, 235236.679732, 61.286446, 149.554214, 21.339609, 25.678782, 86.620529
222, 235236.689438, 235236.689438, 61.144932, 149.506409, 21.285894, 25.664915, 85.901321
223, 235236.698659, 235236.698659, 61.176708, 149.506378, 21.369318, 26.047794, 84.196762
224, 235236.707782, 235236.707782, 61.076935, 149.526749, 21.311180, 25.806515, 83.172890
225, 235236.717468, 235236.717468, 61.156696, 149.721741, 21.664000, 25.710318, 85.733345
226, 235236.727584, 235236.727584, 61.223961, 149.668365, 21.245768, 25.748838, 85.867851
227, 235236.736911, 235236.736911, 61.232388, 149.691727, 21.435450, 25.655127, 88.997444
228, 235236.745991, 235236.745991, 61.102665, 149.846527, 21.609449, 25.391171, 88.023293
229, 235236.754920, 235236.754920, 61.132874, 149.942139, 21.586432, 25.601017, 89.852051
230, 235236.764114, 235236.764114, 61.006943, 149.898605, 21.538649, 25.548014, 87.203049
231, 235236.772409, 235236.772409, 61.110874, 150.235687, 20.786766, 25.603020, 87.579437
232, 235236.780649, 235236.780649, 61.124107, 150.300079, 20.853071, 25.004667, 90.232399
233, 235236.814044, 235236.814044, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
234, 235236.837185, 235236.837185, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
235, 235236.857803, 235236.857803, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
236, 235236.896100, 235236.896100, 172.513046, 139.095657, 5.228452, 16.990896, 176.082581
237, 235236.910490, 235236.910490, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
238, 235236.925201, 235236.925201, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
239, 235236.936681, 235236.936681, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
240, 235236.949382, 235236.949382, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
241, 235236.962914, 235236.962914, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
242, 235236.973940, 235236.973940, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
243, 235236.987968, 235236.987968, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
244, 235237.001263, 235237.001263, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
245, 235237.011222, 235237.011222, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
246, 235237.020051, 235237.020051, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
247, 235237.030451, 235237.030451, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
248, 235237.040812, 235237.040812, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
249, 235237.050640, 235237.050640, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
250, 235237.062896, 235237.062896, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
251, 235237.153510, 235237.153510, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
252, 235237.178635, 235237.178635, 61.582748, 149.660110, 21.134398, 25.234814, 84.076332
253, 235237.192714, 235237.192714, 61.492886, 149.606125, 21.279552, 25.587427, 86.477837
254, 235237.201730, 235237.201730, 61.374908, 149.484085, 21.470213, 25.476377, 86.473854
255, 235237.212925, 235237.212925, 61.447674, 149.459564, 21.340870, 25.468819, 87.169937
256, 235237.222178, 235237.222178, 61.405407, 149.472870, 21.447525, 25.542469, 87.123718
257, 235237.231474, 235237.231474, 61.403305, 149.429413, 21.342028, 25.518614, 87.040802
258, 235237.242458, 235237.242458, 61.283604, 149.238678, 21.375832, 25.507246, 83.358932
259, 235237.250682, 235237.250682, 61.334194, 149.314148, 21.555634, 25.608831, 86.135056
260, 235237.259965, 235237.259965, 61.297024, 149.205566, 21.539188, 25.785295, 84.223068
261, 235237.272094, 235237.272094, 61.439220, 149.347137, 21.550455, 25.728107, 86.684746
262, 235237.282243, 235237.282243, 61.348785, 149.288483, 21.764334, 25.566088, 87.004288
263, 235237.291219, 235237.291219, 61.379272, 149.185104, 21.820784, 25.877153, 84.945518
264, 235237.299424, 235237.299424, 61.411655, 149.198730, 21.714100, 25.934469, 83.236588
265, 235237.330469, 235237.330469, 61.546066, 149.181000, 21.848011, 26.229303, 86.189713
266, 235237.346586, 235237.346586, 61.548386, 149.227234, 21.999771, 26.366974, 84.027618
267, 235237.393324, 235237.393324, 64.788170, 146.086212, 11.525032, 19.090027, 109.450584
268, 235237.406657, 235237.406657, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
269, 235237.420071, 235237.420071, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
270, 235237.431410, 235237.431410, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
271, 235237.448933, 235237.448933, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
272, 235237.464711, 235237.464711, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
273, 235237.475431, 235237.475431, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
274, 235237.485579, 235237.485579, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
275, 235237.496396, 235237.496396, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
276, 235237.505342, 235237.505342, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
277, 235237.532632, 235237.532632, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
278, 235237.612848, 235237.612848, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
279, 235237.622789, 235237.622789, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
280, 235237.634537, 235237.634537, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
281, 235237.644909, 235237.644909, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
282, 235237.656779, 235237.656779, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
283, 235237.668991, 235237.668991, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
284, 235237.678191, 235237.678191, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
285, 235237.688550, 235237.688550, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
286, 235237.700312, 235237.700312, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
287, 235237.712495, 235237.712495, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
288, 235237.722020, 235237.722020, 178.780487, 101.198189, 5.671850, 16.677134, 12.349380
289, 235237.731384, 235237.731384, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
290, 235237.740456, 235237.740456, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
291, 235237.750062, 235237.750062, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
292, 235237.767730, 235237.767730, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
293, 235237.783068, 235237.783068, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
294, 235237.818665, 235237.818665, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
295, 235237.837939, 235237.837939, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
296, 235237.856031, 235237.856031, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
297, 235237.874998, 235237.874998, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
298, 235237.886849, 235237.886849, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
299, 235237.897251, 235237.897251, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
300, 235237.911760, 235237.911760, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
301, 235237.931290, 235237.931290, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
302, 235237.947115, 235237.947115, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
303, 235237.970706, 235237.970706, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
