frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
33, 235485.178013, 235485.178013, 56.204231, 82.975311, 18.396482, 24.330467, 33.899208
34, 235485.209827, 235485.209827, 56.423363, 82.848862, 18.446341, 24.692062, 35.580509
35, 235485.240001, 235485.240001, 57.554089, 81.649841, 18.942490, 24.697004, 36.683632
36, 235485.255592, 235485.255592, 57.107819, 81.819695, 18.892460, 24.827784, 35.062550
37, 235485.277793, 235485.277793, 57.249695, 81.733223, 18.870481, 24.659927, 36.360352
38, 235485.289804, 235485.289804, 57.267746, 81.685936, 18.936310, 24.784416, 35.658234
39, 235485.309856, 235485.309856, 57.257198, 81.657257, 19.002188, 24.654924, 35.313225
40, 235485.319861, 235485.319861, 57.268856, 81.633858, 18.988243, 24.729397, 35.061432
41, 235485.330028, 235485.330028, 57.268856, 81.633858, 18.988243, 24.729397, 35.061432
42, 235485.341580, 235485.341580, 57.336269, 81.604012, 18.906530, 24.946796, 36.019855
43, 235485.422261, 235485.422261, 57.219261, 81.645592, 19.013731, 24.898434, 36.289928
44, 235485.442213, 235485.442213, 57.268158, 81.658829, 19.003214, 24.762909, 34.564556
45, 235485.483711, 235485.483711, 57.368870, 81.684433, 18.758343, 24.880068, 35.141460
46, 235485.498447, 235485.498447, 57.363964, 81.742943, 18.701042, 24.708031, 35.691154
47, 235485.531652, 235485.531652, 57.268932, 81.786057, 18.819422, 24.592972, 36.174042
48, 235485.557996, 235485.557996, 57.306187, 81.924240, 18.471514, 24.803755, 35.846432
49, 235485.568015, 235485.568015, 57.292011, 81.773247, 18.827194, 24.639452, 36.616257
50, 235485.579444, 235485.579444, 57.317638, 81.868668, 18.586620, 24.592751, 35.606598
51, 235485.590861, 235485.590861, 57.296356, 81.800865, 18.799915, 24.709679, 36.011253
52, 235485.599902, 235485.599902, 57.296402, 82.029213, 18.544668, 24.944689, 35.919407
53, 235485.609855, 235485.609855, 57.225163, 81.913841, 18.772316, 24.354818, 36.337452
54, 235485.697959, 235485.697959, 57.112865, 81.944206, 18.675886, 24.813950, 36.267200
55, 235485.711560, 235485.711560, 57.064808, 81.938019, 18.849312, 24.587515, 36.473206
56, 235485.721304, 235485.721304, 57.586552, 81.786720, 18.638813, 24.856886, 36.898098
57, 235485.732882, 235485.732882, 59.767021, 81.396324, 18.837006, 24.885143, 37.603016
58, 235485.746662, 235485.746662, 66.513542, 80.261650, 20.537016, 25.276331, 46.970699
59, 235485.759498, 235485.759498, 70.050385, 80.332359, 21.218256, 25.576704, 51.005264
60, 235485.770527, 235485.770527, 77.109344, 80.954056, 22.494934, 25.534645, 55.281654
61, 235485.784765, 235485.784765, 84.494530, 82.229263, 23.271027, 25.297518, 70.694809
62, 235485.799732, 235485.799732, 88.153587, 83.038223, 23.666506, 25.204021, 72.894150
63, 235485.868920, 235485.868920, 111.601807, 92.048553, 23.593838, 24.805767, 155.335342
64, 235485.887355, 235485.887355, 112.341225, 92.759644, 23.865328, 24.892897, 147.872208
65, 235485.898984, 235485.898984, 112.850266, 92.847786, 23.919638, 24.885382, 139.609238
66, 235485.921032, 235485.921032, 113.294098, 92.587425, 23.104359, 25.023252, 159.311722
67, 235485.935086, 235485.935086, 113.292397, 92.592224, 23.343885, 25.140551, 164.430786
68, 235485.948830, 235485.948830, 113.325363, 92.614220, 23.309990, 25.138968, 161.191437
69, 235485.966992, 235485.966992, 113.664688, 92.457840, 23.743858, 25.046898, 156.403046
70, 235485.979077, 235485.979077, 113.736542, 92.403954, 23.397705, 25.091192, 162.498718
71, 235485.990892, 235485.990892, 113.713654, 92.394104, 23.434996, 25.083660, 162.562714
72, 235486.000963, 235486.000963, 113.672203, 92.350243, 23.232145, 25.129196, 167.982162
73, 235486.013880, 235486.013880, 113.717514, 92.346550, 23.571884, 25.069355, 163.046616
74, 235486.023459, 235486.023459, 113.818710, 92.333931, 23.552435, 25.044874, 167.130402
75, 235486.033157, 235486.033157, 113.836327, 92.353882, 23.736357, 25.058481, 161.506149
76, 235486.046216, 235486.046216, 113.828064, 92.349396, 23.924204, 24.985611, 158.993958
77, 235486.059841, 235486.059841, 113.869095, 92.304642, 23.779011, 25.109159, 166.814850
78, 235486.068110, 235486.068110, 113.801155, 92.325089, 23.747555, 25.078781, 161.819733
79, 235486.077331, 235486.077331, 110.473434, 93.490570, 24.735037, 24.970943, 4.297876
80, 235486.089265, 235486.089265, 109.897552, 93.374512, 24.639235, 25.061749, 173.655045
81, 235486.170826, 235486.170826, 110.029655, 93.290932, 24.467567, 25.340160, 153.324326
82, 235486.195922, 235486.195922, 109.971886, 93.126854, 24.784599, 25.363445, 173.123184
83, 235486.226811, 235486.226811, 110.165840, 93.060165, 24.596909, 26.073492, 168.437485
84, 235486.244967, 235486.244967, 110.115578, 93.194931, 24.427618, 25.939699, 169.841812
85, 235486.259078, 235486.259078, 110.103622, 93.147926, 24.158602, 26.218462, 170.635544
86, 235486.267908, 235486.267908, 110.021667, 93.304771, 24.480885, 25.323648, 171.349152
87, 235486.284047, 235486.284047, 110.045212, 93.447411, 24.381535, 25.505548, 162.872604
88, 235486.301484, 235486.301484, 110.013191, 93.535027, 24.304041, 25.390028, 155.863678
89, 235486.317029, 235486.317029, 110.053024, 93.459099, 24.327244, 25.559872, 160.784485
90, 235486.326422, 235486.326422, 110.000313, 93.597771, 24.316988, 25.288839, 151.350418
91, 235486.351575, 235486.351575, 110.076683, 93.526260, 24.203087, 25.518847, 154.704437
92, 235486.418756, 235486.418756, 109.041077, 93.014664, 23.860384, 24.750475, 141.420227
93, 235486.436552, 235486.436552, 109.079369, 93.009193, 23.760174, 24.651525, 152.847916
94, 235486.457554, 235486.457554, 109.033981, 93.034248, 23.871885, 24.468641, 143.769867
95, 235486.475682, 235486.475682, 109.064972, 92.834747, 23.934603, 24.662237, 155.037552
96, 235486.484617, 235486.484617, 108.965714, 92.940430, 23.881123, 24.269480, 167.471863
97, 235486.494003, 235486.494003, 108.957565, 92.850182, 23.943722, 24.840355, 169.052795
98, 235486.505390, 235486.505390, 109.052147, 92.835655, 24.138317, 24.618881, 138.810532
99, 235486.514386, 235486.514386, 108.948494, 92.802673, 24.202579, 24.518394, 132.130890
100, 235486.522517, 235486.522517, 108.974594, 92.832314, 24.103544, 24.535011, 128.228424
101, 235486.531253, 235486.531253, 109.047295, 92.891708, 23.670099, 24.713894, 148.678009
102, 235486.540434, 235486.540434, 108.976013, 92.796104, 24.134523, 24.475986, 150.159546
103, 235486.565415, 235486.565415, 108.979393, 92.839729, 24.073082, 24.416281, 146.993835
104, 235486.631037, 235486.631037, 108.882317, 92.881302, 24.049194, 24.144236, 79.620125
105, 235486.649518, 235486.649518, 108.941391, 92.848877, 23.685555, 24.064341, 145.331863
106, 235486.661162, 235486.661162, 108.955727, 92.751274, 24.006142, 24.055317, 86.943184
107, 235486.678267, 235486.678267, 108.962402, 92.782555, 23.918386, 24.394011, 3.775537
108, 235486.687669, 235486.687669, 108.883469, 92.801674, 23.663620, 24.120771, 150.985229
109, 235486.704911, 235486.704911, 109.010078, 92.811508, 23.792025, 24.050207, 137.288757
110, 235486.714728, 235486.714728, 108.960762, 92.817505, 23.768623, 24.103487, 154.013992
111, 235486.723719, 235486.723719, 108.976677, 92.805008, 23.640577, 24.054945, 165.020660
112, 235486.741719, 235486.741719, 108.945564, 92.931587, 23.655727, 23.981785, 79.074944
113, 235486.751637, 235486.751637, 108.968384, 92.803123, 23.804529, 23.967468, 157.026291
114, 235486.760063, 235486.760063, 109.072525, 92.907951, 23.438679, 23.864079, 171.302963
115, 235486.770069, 235486.770069, 109.020020, 92.953888, 23.248184, 23.818531, 174.150558
116, 235486.789138, 235486.789138, 108.856064, 92.793411, 23.476793, 23.994822, 148.927185
117, 235486.834099, 235486.834099, 108.356750, 92.848602, 22.828247, 23.516659, 166.468872
118, 235486.853917, 235486.853917, 108.305359, 92.880035, 23.110588, 23.396461, 100.514786
119, 235486.869575, 235486.869575, 108.292297, 92.856674, 23.032555, 23.240616, 101.091156
120, 235486.902374, 235486.902374, 108.325882, 92.825562, 22.961691, 23.303659, 132.874451
121, 235486.926298, 235486.926298, 108.418961, 92.663368, 22.482878, 23.626516, 165.763458
122, 235486.958492, 235486.958492, 108.448433, 92.679565, 22.443726, 23.541592, 164.380798
123, 235486.973105, 235486.973105, 108.308121, 92.917725, 22.635897, 23.205231, 93.416077
124, 235487.001499, 235487.001499, 108.453400, 92.900223, 22.641676, 22.986834, 47.656998
125, 235487.023972, 235487.023972, 108.425240, 92.971245, 22.524494, 23.294268, 94.921593
126, 235487.043631, 235487.043631, 108.354172, 92.902199, 22.656614, 23.249720, 97.475426
127, 235487.064300, 235487.064300, 108.434731, 92.905113, 22.672501, 23.251923, 68.679230
128, 235487.080002, 235487.080002, 108.501328, 92.923920, 22.704350, 23.046530, 49.767052
129, 235487.161772, 235487.161772, 108.544495, 92.915825, 22.779531, 23.346283, 85.871040
130, 235487.181490, 235487.181490, 108.403053, 93.027283, 22.933165, 23.663000, 106.827469
131, 235487.206878, 235487.206878, 108.479782, 93.129837, 22.997231, 23.202837, 107.034622
132, 235487.233516, 235487.233516, 108.382973, 93.097893, 23.151697, 23.437328, 106.702126
133, 235487.242600, 235487.242600, 108.475899, 93.086105, 22.946590, 23.430681, 45.844677
134, 235487.253769, 235487.253769, 108.455505, 93.137039, 23.113281, 23.269609, 72.116478
135, 235487.264623, 235487.264623, 108.477859, 93.105270, 23.105379, 23.249750, 178.539459
136, 235487.279589, 235487.279589, 108.439468, 93.115158, 22.918407, 23.117044, 21.122385
137, 235487.288186, 235487.288186, 108.356613, 93.122223, 22.803549, 23.618208, 89.416733
138, 235487.297287, 235487.297287, 108.343781, 92.969643, 23.010450, 23.533056, 97.636185
139, 235487.313812, 235487.313812, 108.318130, 93.096603, 22.977692, 23.407438, 75.964584
140, 235487.323118, 235487.323118, 108.200920, 93.027931, 22.974211, 23.633501, 103.093185
141, 235487.370721, 235487.370721, 108.489525, 93.003281, 22.860338, 23.355257, 107.910370
142, 235487.398007, 235487.398007, 108.365837, 92.991730, 22.849730, 23.324474, 92.862801
143, 235487.417007, 235487.417007, 108.460068, 93.005035, 22.797598, 23.415037, 99.041290
144, 235487.437828, 235487.437828, 108.516182, 93.006989, 22.751390, 23.311775, 97.242119
145, 235487.447638, 235487.447638, 108.612221, 92.933197, 23.154510, 23.308737, 131.003662
146, 235487.470585, 235487.470585, 108.811287, 93.068390, 22.972225, 23.702202, 108.918465
147, 235487.495282, 235487.495282, 108.935844, 93.062401, 23.182217, 23.557112, 144.048492
148, 235487.509499, 235487.509499, 109.019341, 93.084282, 23.128660, 23.518742, 147.524948
149, 235487.521788, 235487.521788, 108.875832, 93.039574, 23.138554, 24.267776, 91.864182
150, 235487.538376, 235487.538376, 108.988441, 92.885597, 23.413105, 23.795347, 115.393913
151, 235487.547124, 235487.547124, 109.041588, 92.963104, 23.376797, 23.732189, 157.719635
152, 235487.561929, 235487.561929, 109.020271, 93.115356, 23.189619, 23.672741, 102.465530
153, 235487.581233, 235487.581233, 108.970573, 93.061333, 23.275970, 23.668379, 87.370499
154, 235487.622080, 235487.622080, 109.047440, 92.977936, 22.935284, 23.782356, 169.021683
155, 235487.658690, 235487.658690, 108.978302, 92.863853, 23.298800, 23.485443, 34.613228
156, 235487.679657, 235487.679657, 108.931694, 92.882652, 22.806341, 23.825010, 14.554495
157, 235487.689159, 235487.689159, 108.823235, 93.008217, 23.350077, 23.395664, 48.476604
158, 235487.698163, 235487.698163, 108.841400, 92.835182, 22.812395, 23.707262, 9.885699
159, 235487.709290, 235487.709290, 108.804230, 92.968872, 23.071581, 23.519981, 33.877724
160, 235487.736918, 235487.736918, 108.704971, 92.854416, 23.104277, 23.636858, 2.211502
161, 235487.745686, 235487.745686, 108.613808, 92.785240, 23.166395, 23.646303, 171.813507
162, 235487.754572, 235487.754572, 108.642624, 92.846794, 23.267088, 23.807638, 164.978058
163, 235487.765130, 235487.765130, 108.572083, 92.935280, 23.241524, 23.615591, 53.248367
164, 235487.780199, 235487.780199, 109.089790, 92.821686, 23.377903, 23.758085, 103.664696
165, 235487.789486, 235487.789486, 109.194984, 92.776276, 23.188000, 23.745430, 149.025543
166, 235487.798531, 235487.798531, 109.050362, 92.810791, 23.177544, 23.986013, 168.114853
167, 235487.815348, 235487.815348, 109.018700, 92.910828, 23.234306, 23.807018, 145.814346
168, 235487.832323, 235487.832323, 108.970261, 92.954865, 23.448244, 23.679449, 125.532257
169, 235487.853328, 235487.853328, 108.907028, 92.867653, 23.071947, 23.440363, 152.835220
170, 235487.899323, 235487.899323, 109.163254, 92.840630, 22.741297, 23.903900, 174.197495
171, 235487.919630, 235487.919630, 109.145737, 92.814751, 23.338392, 23.556332, 63.858360
172, 235487.934502, 235487.934502, 109.229759, 92.871925, 22.997667, 23.396021, 149.442734
173, 235487.955249, 235487.955249, 109.040855, 92.855042, 23.304585, 23.662416, 99.611687
174, 235487.979436, 235487.979436, 109.085670, 92.929482, 23.160019, 23.442280, 47.472881
175, 235487.989414, 235487.989414, 109.120049, 92.882027, 23.372007, 23.539255, 65.999596
176, 235488.006475, 235488.006475, 110.651649, 92.267433, 22.905455, 26.788271, 92.594635
177, 235488.020475, 235488.020475, 111.861313, 91.872391, 22.734348, 28.142632, 87.704361
178, 235488.038031, 235488.038031, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
179, 235488.117803, 235488.117803, 120.014534, 90.250244, 21.571487, 22.802727, 164.091248
180, 235488.138234, 235488.138234, 120.158447, 90.127678, 21.388634, 23.188570, 176.973999
181, 235488.165273, 235488.165273, 120.137703, 90.047318, 21.803650, 23.285378, 171.080261
182, 235488.185124, 235488.185124, 120.203300, 90.240402, 21.776745, 23.107510, 159.620209
183, 235488.202234, 235488.202234, 120.043877, 90.270729, 21.633776, 23.300781, 166.200699
184, 235488.218360, 235488.218360, 120.131073, 90.132530, 21.339382, 23.407330, 173.374146
185, 235488.227191, 235488.227191, 120.150597, 90.071838, 21.653051, 23.433159, 178.256165
186, 235488.245681, 235488.245681, 120.185753, 90.081902, 21.912575, 23.077219, 175.708801
187, 235488.254070, 235488.254070, 120.367538, 90.120018, 21.711483, 23.355145, 170.262054
188, 235488.270415, 235488.270415, 120.527710, 89.953156, 21.405827, 23.650108, 5.824018
189, 235488.288568, 235488.288568, 121.034424, 89.684341, 21.758509, 23.299393, 9.407204
190, 235488.303095, 235488.303095, 121.118965, 89.304924, 21.664541, 23.578735, 177.688538
191, 235488.363736, 235488.363736, 120.955887, 89.078880, 21.809057, 24.314535, 175.981567
192, 235488.385085, 235488.385085, 120.802933, 89.158966, 21.478065, 24.647816, 169.370377
193, 235488.397130, 235488.397130, 120.832352, 89.128365, 21.514067, 24.552620, 172.368011
194, 235488.415191, 235488.415191, 120.798912, 89.049423, 21.568199, 24.818491, 176.125549
195, 235488.435745, 235488.435745, 120.062057, 89.197716, 21.827194, 24.705273, 179.900253
196, 235488.457190, 235488.457190, 116.544685, 90.043068, 22.504557, 23.967415, 160.581909
197, 235488.470586, 235488.470586, 116.155258, 90.185852, 22.774782, 23.716965, 16.472635
198, 235488.486192, 235488.486192, 116.002228, 89.912704, 22.896807, 24.293472, 174.697220
199, 235488.504613, 235488.504613, 116.180832, 89.960449, 22.475901, 24.132633, 2.460943
200, 235488.520651, 235488.520651, 116.116547, 90.151581, 22.318474, 23.980736, 171.684189
201, 235488.559774, 235488.559774, 116.200676, 90.077934, 22.388321, 23.959152, 5.510004
202, 235488.591530, 235488.591530, 116.123505, 89.914696, 22.670368, 24.152935, 173.140778
203, 235488.627960, 235488.627960, 115.791275, 90.120590, 22.792871, 24.077114, 151.574982
204, 235488.646273, 235488.646273, 116.095963, 90.132378, 22.701221, 23.846491, 0.530394
205, 235488.689736, 235488.689736, 111.589317, 92.134399, 22.054825, 24.315536, 26.243017
206, 235488.707784, 235488.707784, 111.116158, 91.995285, 22.898951, 24.281025, 14.842881
207, 235488.804059, 235488.804059, 110.983757, 92.136566, 23.567898, 24.193319, 56.447563
208, 235488.828372, 235488.828372, 110.927040, 92.062233, 23.758400, 24.544815, 37.234703
209, 235488.843245, 235488.843245, 110.977074, 92.053864, 23.788338, 25.031115, 55.787994
210, 235488.865256, 235488.865256, 110.833267, 92.142548, 23.615128, 25.237577, 59.009876
211, 235488.900073, 235488.900073, 110.863510, 92.195625, 23.833790, 24.301474, 67.849068
212, 235488.946108, 235488.946108, 110.767860, 91.981392, 24.285742, 24.957420, 60.681931
213, 235488.976011, 235488.976011, 110.522392, 91.999176, 24.625654, 25.293745, 124.185364
214, 235489.001808, 235489.001808, 110.533562, 91.851768, 24.929497, 25.224564, 137.448517
215, 235489.021297, 235489.021297, 110.704979, 91.956245, 24.495224, 25.375521, 148.508972
216, 235489.072668, 235489.072668, 110.624886, 91.751640, 24.704088, 25.235058, 140.567520
217, 235489.102504, 235489.102504, 109.677620, 91.625954, 24.778627, 25.403406, 29.515997
218, 235489.139714, 235489.139714, 96.950768, 90.769783, 24.692938, 25.498819, 77.599396
219, 235489.152345, 235489.152345, 96.244667, 90.363541, 24.980055, 26.497953, 17.888140
220, 235489.162113, 235489.162113, 95.884201, 89.856628, 25.370712, 27.303106, 172.640686
221, 235489.171932, 235489.171932, 95.814835, 89.524689, 25.218536, 28.044756, 161.176025
222, 235489.187567, 235489.187567, 95.769508, 89.283806, 25.428514, 28.362331, 162.719376
223, 235489.204705, 235489.204705, 95.840218, 89.003532, 25.297482, 28.714806, 158.190414
224, 235489.222147, 235489.222147, 95.814697, 89.022873, 24.689501, 28.923491, 156.621277
225, 235489.236367, 235489.236367, 95.725922, 88.963768, 24.430048, 28.792227, 158.527237
226, 235489.256189, 235489.256189, 95.768013, 88.831009, 24.210606, 29.310698, 155.787399
227, 235489.335237, 235489.335237, 95.675262, 88.406433, 23.790014, 28.955910, 152.788635
228, 235489.354709, 235489.354709, 97.965317, 88.470490, 20.937622, 24.069759, 60.100864
229, 235489.369134, 235489.369134, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
230, 235489.393121, 235489.393121, 113.932861, 73.092796, 23.672993, 58.898014, 87.399727
231, 235489.414571, 235489.414571, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
232, 235489.427419, 235489.427419, 97.878281, 74.371376, 20.664072, 22.523565, 80.178978
233, 235489.442208, 235489.442208, 97.976875, 74.489952, 20.910133, 22.535866, 91.818863
234, 235489.452620, 235489.452620, 98.231056, 74.624062, 20.815588, 22.649900, 92.508331
235, 235489.486772, 235489.486772, 98.290428, 74.653740, 20.637856, 22.935059, 95.104141
236, 235489.510479, 235489.510479, 98.683304, 74.751709, 20.636745, 22.889318, 89.031441
237, 235489.550679, 235489.550679, 98.796143, 74.782219, 20.863138, 23.341469, 93.841721
238, 235489.560840, 235489.560840, 98.823029, 74.770615, 20.745508, 23.274601, 96.848099
239, 235489.569724, 235489.569724, 98.825104, 74.976295, 20.644552, 23.377283, 94.172859
240, 235489.579765, 235489.579765, 98.907135, 74.867760, 20.945326, 23.512983, 90.083687
241, 235489.589011, 235489.589011, 98.972961, 74.871956, 20.747366, 23.691996, 93.987724
242, 235489.599328, 235489.599328, 99.002426, 74.865807, 20.848890, 23.717070, 94.087158
243, 235489.609274, 235489.609274, 98.888161, 74.800842, 21.059196, 23.666012, 92.917816
244, 235489.618194, 235489.618194, 97.891632, 74.786552, 21.103848, 23.594357, 92.180763
245, 235489.626023, 235489.626023, 94.185455, 75.063751, 21.167265, 24.405399, 82.766418
246, 235489.636954, 235489.636954, 89.836159, 75.358864, 20.803270, 24.631098, 78.547523
247, 235489.649563, 235489.649563, 80.603638, 75.784332, 20.001925, 24.133396, 59.517513
248, 235489.663346, 235489.663346, 76.499504, 76.360214, 19.652140, 24.467012, 58.564251
249, 235489.729679, 235489.729679, 68.660553, 78.148659, 19.533846, 24.658438, 48.317562
250, 235489.748176, 235489.748176, 68.650520, 78.125969, 19.618320, 24.637581, 47.508923
251, 235489.761535, 235489.761535, 68.679100, 78.151833, 19.564217, 24.665707, 48.672703
252, 235489.772978, 235489.772978, 68.793503, 78.163155, 19.684650, 24.937788, 47.149117
253, 235489.785546, 235489.785546, 68.817780, 78.213943, 19.819494, 24.928913, 48.567936
254, 235489.794532, 235489.794532, 68.736710, 78.180077, 19.666096, 24.878269, 47.084179
255, 235489.806837, 235489.806837, 68.796890, 78.241920, 19.892633, 24.690851, 47.640594
256, 235489.817032, 235489.817032, 68.857323, 78.106194, 19.749662, 24.941456, 46.719769
257, 235489.826462, 235489.826462, 68.905441, 78.148674, 19.627493, 25.147625, 47.363983
258, 235489.835433, 235489.835433, 68.824226, 78.129662, 19.631031, 25.190392, 47.890610
259, 235489.845757, 235489.845757, 68.844475, 78.178780, 19.751955, 24.872730, 46.803204
260, 235489.854233, 235489.854233, 68.799110, 78.286819, 19.806549, 24.908026, 46.716084
261, 235489.862530, 235489.862530, 68.909767, 78.194672, 19.829111, 24.755507, 47.770214
262, 235489.870806, 235489.870806, 68.796585, 78.189949, 19.760569, 24.957394, 48.025726
263, 235489.912304, 235489.912304, 68.866249, 78.076866, 19.633516, 24.732016, 47.625999
264, 235489.924656, 235489.924656, 68.871338, 78.178551, 19.809004, 24.615080, 47.129482
265, 235489.937116, 235489.937116, 68.883568, 78.014252, 19.477385, 24.718214, 45.965973
266, 235489.948571, 235489.948571, 68.933594, 78.061813, 19.577070, 24.707289, 47.035542
267, 235489.963634, 235489.963634, 68.885590, 78.066101, 19.607283, 24.495844, 46.705009
268, 235489.974665, 235489.974665, 68.835808, 78.141365, 19.691347, 24.375216, 47.639599
269, 235489.985929, 235489.985929, 68.859924, 78.029137, 19.478283, 24.541822, 46.732151
270, 235490.000787, 235490.000787, 68.910492, 77.980324, 19.504328, 24.530231, 47.034260
271, 235490.011875, 235490.011875, 68.836891, 78.105957, 19.559757, 24.335188, 45.845680
272, 235490.021972, 235490.021972, 68.852768, 78.030838, 19.504826, 24.520916, 46.191620
273, 235490.032186, 235490.032186, 68.792709, 78.059189, 19.471991, 24.382896, 45.975899
274, 235490.042086, 235490.042086, 68.806366, 78.075035, 19.510237, 24.356129, 46.583378
275, 235490.051217, 235490.051217, 68.806366, 78.075035, 19.510237, 24.356129, 46.583378
276, 235490.073920, 235490.073920, 68.837898, 78.081467, 19.529081, 24.231209, 47.538773
277, 235490.122995, 235490.122995, 68.848625, 78.057167, 19.528376, 24.119789, 47.026848
278, 235490.146737, 235490.146737, 68.956833, 78.031975, 19.432678, 24.085825, 46.133919
279, 235490.172591, 235490.172591, 71.937386, 75.813263, 19.345659, 24.726831, 54.451996
280, 235490.191349, 235490.191349, 71.665527, 76.018661, 19.455408, 24.390280, 52.995537
281, 235490.209188, 235490.209188, 71.685425, 75.956451, 19.460035, 24.623602, 53.137058
282, 235490.218541, 235490.218541, 71.709236, 75.995224, 19.339058, 24.527315, 52.030712
283, 235490.229085, 235490.229085, 71.691162, 76.039413, 19.629684, 24.447155, 53.693062
284, 235490.241034, 235490.241034, 71.676323, 75.994446, 19.432545, 24.501516, 52.841492
285, 235490.250794, 235490.250794, 71.766747, 75.962379, 19.417891, 24.725979, 53.660324
286, 235490.259659, 235490.259659, 71.684242, 75.980423, 19.407301, 24.628119, 53.672615
287, 235490.269292, 235490.269292, 71.737907, 75.996521, 19.373100, 24.393755, 53.072948
288, 235490.279660, 235490.279660, 71.733093, 75.949654, 19.459732, 24.529270, 52.259541
289, 235490.289808, 235490.289808, 71.630646, 75.880920, 19.610165, 24.530809, 54.469288
290, 235490.387699, 235490.387699, 71.494347, 75.849510, 19.700325, 24.460564, 53.067516
291, 235490.397902, 235490.397902, 71.564697, 75.842781, 19.902514, 24.706614, 52.275898
292, 235490.408271, 235490.408271, 71.543793, 75.885468, 19.839384, 24.524153, 53.282730
293, 235490.418407, 235490.418407, 71.552109, 75.912125, 19.814432, 24.793257, 52.534515
294, 235490.429947, 235490.429947, 71.602036, 75.990952, 20.045055, 24.708750, 54.134487
295, 235490.438443, 235490.438443, 71.677483, 75.948830, 20.045330, 24.949854, 52.593647
296, 235490.448357, 235490.448357, 71.605583, 75.943275, 19.812319, 24.858868, 53.503292
297, 235490.457581, 235490.457581, 71.693909, 76.005432, 19.932882, 24.892052, 52.068172
298, 235490.470003, 235490.470003, 71.685776, 75.932816, 20.041212, 24.990520, 52.294685
299, 235490.479771, 235490.479771, 71.727089, 75.852989, 20.105717, 25.050482, 52.910809
300, 235490.488347, 235490.488347, 71.811722, 75.940285, 19.782280, 25.119078, 52.293125
301, 235490.497555, 235490.497555, 71.726471, 75.889961, 19.950729, 25.205215, 53.637070
302, 235490.530051, 235490.530051, 71.707535, 75.833427, 19.883734, 25.102961, 54.325401
303, 235490.551828, 235490.551828, 71.809013, 75.950150, 20.193989, 25.098234, 54.540157
