frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
31, 235485.203203, 235485.203203, 93.977089, 157.875534, 15.025708, 23.591139, 50.553097
32, 235485.215816, 235485.215816, 93.977036, 157.833817, 14.952373, 23.706209, 49.744560
33, 235485.225480, 235485.225480, 93.374763, 157.966492, 14.707176, 23.701303, 50.509087
34, 235485.274183, 235485.274183, 92.845238, 158.336929, 14.968702, 24.297003, 52.596691
35, 235485.288122, 235485.288122, 92.825676, 158.320831, 15.039282, 23.434467, 53.062263
36, 235485.304505, 235485.304505, 92.859375, 158.281525, 14.970110, 23.724518, 52.713860
37, 235485.318742, 235485.318742, 92.816200, 158.336426, 15.047056, 23.819468, 52.888802
38, 235485.332976, 235485.332976, 92.735420, 158.279968, 14.916378, 23.220243, 53.491592
39, 235485.346959, 235485.346959, 92.849953, 158.329514, 15.048607, 23.950123, 52.455093
40, 235485.405657, 235485.405657, 92.828484, 158.399323, 15.074277, 23.441441, 51.615925
41, 235485.437769, 235485.437769, 93.049255, 158.382538, 15.225358, 24.136065, 53.611229
42, 235485.475761, 235485.475761, 92.987663, 158.488403, 15.182500, 23.190054, 51.935730
43, 235485.488859, 235485.488859, 92.958618, 158.350296, 14.889628, 23.747654, 50.810211
44, 235485.502331, 235485.502331, 92.953484, 158.329773, 14.915882, 23.650440, 51.710514
45, 235485.517992, 235485.517992, 92.969086, 158.513092, 15.169823, 23.387737, 51.321404
46, 235485.529578, 235485.529578, 93.255028, 158.345688, 15.042368, 23.977245, 52.620876
47, 235485.560207, 235485.560207, 93.374680, 158.313431, 15.114673, 23.976665, 52.829727
48, 235485.572726, 235485.572726, 93.238930, 158.369370, 14.776759, 23.723679, 51.548992
49, 235485.582977, 235485.582977, 93.258247, 158.428848, 14.914001, 23.841206, 52.043552
50, 235485.591945, 235485.591945, 93.080360, 158.267700, 14.993109, 24.177725, 52.877979
51, 235485.601591, 235485.601591, 93.327507, 158.327637, 15.200135, 23.827118, 51.813061
52, 235485.610078, 235485.610078, 93.431198, 158.265228, 15.079351, 23.511333, 52.705437
53, 235485.622177, 235485.622177, 93.347107, 158.400589, 15.027074, 23.695972, 53.113369
54, 235485.643763, 235485.643763, 93.362320, 158.437210, 15.067252, 23.864447, 51.324162
55, 235485.659691, 235485.659691, 93.295029, 158.413193, 15.231607, 23.712824, 53.633579
56, 235485.678918, 235485.678918, 93.341583, 158.427521, 14.979203, 24.036137, 52.398895
57, 235485.709274, 235485.709274, 93.341278, 158.434692, 14.981926, 24.045557, 51.430805
58, 235485.721829, 235485.721829, 93.123253, 158.479355, 15.324792, 23.321522, 51.225536
59, 235485.732157, 235485.732157, 91.906761, 158.457092, 15.389248, 24.320839, 53.623814
60, 235485.740394, 235485.740394, 89.148064, 158.538040, 16.731546, 24.236214, 57.592827
61, 235485.754924, 235485.754924, 83.026360, 157.072281, 18.571577, 25.115059, 62.278412
62, 235485.766627, 235485.766627, 76.364487, 154.762787, 20.107704, 25.413509, 68.200249
63, 235485.777268, 235485.777268, 73.185143, 153.629410, 20.726784, 25.630955, 73.632553
64, 235485.788853, 235485.788853, 70.037735, 152.020599, 21.224211, 26.051182, 71.442841
65, 235485.830555, 235485.830555, 56.025955, 141.145370, 23.763931, 26.414812, 90.605850
66, 235485.898324, 235485.898324, 46.291138, 131.869904, 23.995285, 25.544817, 84.394241
67, 235485.920968, 235485.920968, 46.338268, 131.946869, 24.143185, 25.445803, 85.988976
68, 235485.935454, 235485.935454, 46.503769, 132.109940, 23.829971, 25.519274, 79.263733
69, 235485.950201, 235485.950201, 46.583706, 132.230652, 23.699568, 25.386200, 76.922272
70, 235485.973625, 235485.973625, 46.656433, 132.249420, 23.503960, 25.495153, 77.434776
71, 235485.986303, 235485.986303, 46.834473, 132.390350, 23.646278, 25.330162, 81.517731
72, 235485.997312, 235485.997312, 46.904415, 132.546555, 23.949074, 25.359112, 80.981468
73, 235486.007570, 235486.007570, 46.848572, 132.397079, 23.590185, 25.335239, 78.809090
74, 235486.016277, 235486.016277, 46.892326, 132.587738, 23.891512, 25.314119, 79.563240
75, 235486.027328, 235486.027328, 46.985306, 132.561005, 23.964378, 25.286535, 82.135139
76, 235486.037187, 235486.037187, 46.933239, 132.536789, 23.869524, 25.346451, 78.931938
77, 235486.046441, 235486.046441, 46.886173, 132.577713, 23.854620, 25.322590, 79.608871
78, 235486.055102, 235486.055102, 46.948486, 132.556946, 23.790279, 25.408407, 81.638878
79, 235486.064784, 235486.064784, 47.995037, 132.621231, 23.867645, 25.320358, 76.710701
80, 235486.073078, 235486.073078, 50.134892, 132.642502, 24.019724, 26.422106, 98.102257
81, 235486.082750, 235486.082750, 51.257397, 132.923889, 23.866259, 26.329607, 100.705750
82, 235486.091597, 235486.091597, 50.903419, 133.034760, 23.894379, 26.002550, 84.052391
83, 235486.119759, 235486.119759, 51.123383, 132.913712, 24.122150, 25.597616, 91.568947
84, 235486.134628, 235486.134628, 51.215164, 133.009430, 23.850595, 25.511656, 88.343918
85, 235486.154700, 235486.154700, 51.166328, 133.068771, 23.954515, 25.773991, 81.968307
86, 235486.188662, 235486.188662, 51.244957, 132.972519, 24.032465, 25.698244, 84.062286
87, 235486.200725, 235486.200725, 51.158527, 133.052338, 23.946239, 25.799807, 82.536942
88, 235486.210248, 235486.210248, 51.238316, 133.095215, 23.926880, 25.867718, 86.882614
89, 235486.219763, 235486.219763, 51.223961, 133.087509, 23.970325, 25.952036, 84.017578
90, 235486.231383, 235486.231383, 51.155807, 133.166153, 24.019823, 25.877655, 84.134659
91, 235486.239556, 235486.239556, 51.216930, 133.123825, 24.046465, 25.976120, 81.464386
92, 235486.249013, 235486.249013, 51.153858, 133.174194, 24.050734, 25.831867, 85.399994
93, 235486.258312, 235486.258312, 51.219456, 133.165359, 23.946997, 25.810484, 85.316849
94, 235486.270287, 235486.270287, 51.194191, 133.171814, 23.963276, 25.825636, 83.823624
95, 235486.280634, 235486.280634, 51.227776, 133.163864, 23.905037, 25.720383, 88.920609
96, 235486.290399, 235486.290399, 51.272900, 133.157104, 23.929365, 25.923981, 87.493073
97, 235486.299357, 235486.299357, 51.360104, 133.195633, 23.895658, 25.904072, 96.077995
98, 235486.310195, 235486.310195, 51.376408, 133.108459, 23.891294, 25.557384, 92.412483
99, 235486.318741, 235486.318741, 51.344975, 133.137299, 23.970514, 25.653889, 96.690804
100, 235486.327046, 235486.327046, 51.380444, 133.145142, 23.858093, 25.910355, 93.328461
101, 235486.358688, 235486.358688, 51.461563, 133.145630, 23.899355, 25.750187, 95.756981
102, 235486.385052, 235486.385052, 52.326077, 133.943176, 23.882662, 25.692532, 97.711800
103, 235486.399405, 235486.399405, 52.193459, 134.133438, 23.659519, 25.598986, 98.342186
104, 235486.429628, 235486.429628, 52.361874, 134.122452, 23.829096, 25.320269, 97.015305
105, 235486.439148, 235486.439148, 52.422245, 134.184402, 23.934353, 25.428047, 96.704277
106, 235486.448953, 235486.448953, 52.407726, 134.167252, 23.673269, 25.479759, 100.736588
107, 235486.458298, 235486.458298, 52.375771, 134.162201, 23.629045, 25.415791, 94.956558
108, 235486.466734, 235486.466734, 52.461403, 134.092819, 23.815001, 25.333769, 94.107109
109, 235486.477232, 235486.477232, 52.498131, 134.113266, 23.894949, 25.374941, 102.002678
110, 235486.486739, 235486.486739, 52.470043, 134.073334, 23.817743, 25.201712, 95.617775
111, 235486.494893, 235486.494893, 52.451130, 134.086166, 23.754705, 25.286074, 94.575287
112, 235486.503715, 235486.503715, 52.579025, 134.130783, 23.814671, 25.270687, 104.101097
113, 235486.513255, 235486.513255, 52.520100, 134.045593, 23.823765, 25.317850, 92.535225
114, 235486.522749, 235486.522749, 52.484539, 134.049667, 23.805347, 25.357424, 93.020256
115, 235486.531034, 235486.531034, 52.491005, 134.087250, 23.855379, 25.238276, 98.077721
116, 235486.540312, 235486.540312, 52.479721, 134.017914, 23.851364, 25.323793, 94.719360
117, 235486.580914, 235486.580914, 52.524475, 134.025650, 23.763018, 25.339884, 92.963928
118, 235486.595201, 235486.595201, 52.566624, 133.962051, 23.645315, 25.276865, 96.950668
119, 235486.637701, 235486.637701, 52.610325, 133.986374, 23.760275, 25.166239, 99.624924
120, 235486.654443, 235486.654443, 52.779343, 134.097336, 23.324715, 25.508551, 99.677788
121, 235486.670778, 235486.670778, 52.764412, 134.079910, 23.524965, 25.383026, 103.431938
122, 235486.680879, 235486.680879, 52.637146, 134.156616, 23.615463, 25.349962, 96.152100
123, 235486.690492, 235486.690492, 52.593231, 134.179504, 23.445290, 25.011372, 97.180092
124, 235486.698513, 235486.698513, 52.649189, 134.344543, 23.432014, 25.209375, 99.495697
125, 235486.710229, 235486.710229, 52.710197, 134.284439, 23.524443, 25.379744, 99.695999
126, 235486.723238, 235486.723238, 52.717411, 134.334595, 23.401291, 25.435341, 96.749611
127, 235486.733185, 235486.733185, 52.672768, 134.354126, 23.288725, 25.273293, 96.821068
128, 235486.741668, 235486.741668, 52.653053, 134.365692, 23.391827, 25.172607, 100.659477
129, 235486.752640, 235486.752640, 52.658012, 134.391937, 23.328398, 25.199404, 98.592407
130, 235486.761448, 235486.761448, 52.745411, 134.460678, 23.282864, 25.155521, 97.705956
131, 235486.770064, 235486.770064, 52.673885, 134.411530, 23.337488, 25.111773, 97.617538
132, 235486.778382, 235486.778382, 52.698429, 134.432709, 23.267641, 25.100277, 95.500610
133, 235486.819392, 235486.819392, 52.621101, 134.494873, 23.130333, 25.076633, 100.041679
134, 235486.891468, 235486.891468, 53.369667, 134.703613, 22.923544, 25.268438, 102.230804
135, 235486.931485, 235486.931485, 53.439594, 134.664139, 22.836895, 24.793032, 99.738335
136, 235486.944215, 235486.944215, 53.415863, 134.634476, 22.720335, 24.805874, 97.915916
137, 235486.957207, 235486.957207, 53.368065, 134.617020, 22.951883, 24.746313, 104.371307
138, 235486.972884, 235486.972884, 53.358360, 134.641235, 22.943932, 24.802267, 98.235039
139, 235486.990032, 235486.990032, 53.427429, 134.674149, 22.881824, 24.830942, 103.135666
140, 235487.000713, 235487.000713, 53.331028, 134.661728, 22.943914, 24.660641, 96.808113
141, 235487.012849, 235487.012849, 53.262871, 134.649246, 23.003160, 24.507282, 99.222328
142, 235487.022510, 235487.022510, 53.225487, 134.701218, 22.878231, 24.482735, 101.916183
143, 235487.032413, 235487.032413, 53.205368, 134.671936, 22.884768, 24.473804, 103.091682
144, 235487.041908, 235487.041908, 53.101269, 134.693924, 22.798512, 24.404900, 105.146820
145, 235487.053221, 235487.053221, 53.118786, 134.639221, 23.025562, 24.356039, 107.412605
146, 235487.062897, 235487.062897, 53.035713, 134.660873, 22.780752, 24.753920, 106.250763
147, 235487.071476, 235487.071476, 53.045292, 134.653976, 22.979223, 24.559561, 102.892052
148, 235487.080302, 235487.080302, 53.050026, 134.744690, 22.881418, 24.568569, 99.870483
149, 235487.102194, 235487.102194, 52.946003, 134.766296, 23.019379, 24.585691, 98.374367
150, 235487.121923, 235487.121923, 52.825760, 134.769745, 22.959496, 24.875736, 101.936844
151, 235487.136886, 235487.136886, 52.898834, 134.753189, 22.979725, 24.570421, 100.992935
152, 235487.183708, 235487.183708, 52.880959, 134.913437, 23.160763, 24.693895, 93.680717
153, 235487.193707, 235487.193707, 53.116570, 134.896851, 23.040449, 24.570396, 94.774063
154, 235487.202746, 235487.202746, 53.029427, 134.902695, 23.046305, 24.300291, 96.174301
155, 235487.215469, 235487.215469, 53.125107, 134.932388, 23.067865, 24.678505, 94.090080
156, 235487.230089, 235487.230089, 53.058155, 134.933868, 22.838322, 24.579403, 95.700447
157, 235487.241815, 235487.241815, 53.034340, 134.898468, 23.047750, 24.342762, 97.777367
158, 235487.253712, 235487.253712, 53.069386, 134.937897, 23.040373, 24.335684, 98.353432
159, 235487.263266, 235487.263266, 53.073421, 134.872131, 23.089134, 24.422812, 96.388817
160, 235487.272844, 235487.272844, 53.078262, 134.943512, 22.877724, 24.493437, 94.843765
161, 235487.281567, 235487.281567, 53.029453, 134.945999, 23.140495, 24.407576, 96.661896
162, 235487.290399, 235487.290399, 53.100719, 134.997040, 22.922157, 24.307125, 100.320732
163, 235487.300510, 235487.300510, 53.192139, 134.992065, 22.869246, 24.547808, 99.797836
164, 235487.308814, 235487.308814, 53.175770, 134.987976, 22.887041, 24.514204, 98.135391
165, 235487.317449, 235487.317449, 53.177067, 134.978165, 22.920155, 24.501524, 98.148956
166, 235487.381601, 235487.381601, 53.057316, 134.994461, 23.295877, 24.231575, 94.765015
167, 235487.430540, 235487.430540, 52.863438, 134.992798, 23.225510, 24.419662, 90.410492
168, 235487.451867, 235487.451867, 52.292645, 134.839722, 22.823473, 24.333551, 102.450279
169, 235487.462955, 235487.462955, 52.510689, 134.834366, 23.186172, 24.571764, 97.295227
170, 235487.472167, 235487.472167, 52.432697, 134.823593, 23.032675, 24.481222, 91.079338
171, 235487.481034, 235487.481034, 52.368645, 134.745789, 23.020657, 24.637943, 90.671043
172, 235487.489775, 235487.489775, 52.333912, 134.863983, 23.101843, 24.498350, 100.728889
173, 235487.498939, 235487.498939, 52.306095, 134.756973, 23.029932, 24.504120, 97.370171
174, 235487.507568, 235487.507568, 52.263962, 134.770203, 23.152519, 24.437990, 100.997086
175, 235487.516695, 235487.516695, 52.290844, 134.808075, 23.077312, 24.436258, 96.119316
176, 235487.525279, 235487.525279, 52.170628, 134.880356, 22.968142, 24.518877, 93.133904
177, 235487.534540, 235487.534540, 52.162369, 134.896545, 23.032873, 24.193514, 104.649246
178, 235487.543635, 235487.543635, 52.156494, 135.056107, 22.925646, 24.521555, 93.277992
179, 235487.553000, 235487.553000, 52.161434, 134.930237, 23.179066, 24.365320, 92.927399
180, 235487.561550, 235487.561550, 52.147846, 134.963379, 23.082512, 24.513874, 92.900391
181, 235487.653849, 235487.653849, 52.174187, 135.150299, 23.042355, 24.573639, 92.900230
182, 235487.669173, 235487.669173, 52.262512, 135.050232, 23.101892, 24.594646, 87.169281
183, 235487.688024, 235487.688024, 52.410892, 134.914963, 23.055416, 24.505024, 87.985092
184, 235487.709240, 235487.709240, 52.586365, 135.183258, 23.014507, 24.650751, 84.238831
185, 235487.721827, 235487.721827, 52.611618, 135.193848, 23.305069, 24.678612, 85.791183
186, 235487.731005, 235487.731005, 52.632320, 135.140945, 23.030777, 24.512819, 90.800133
187, 235487.741631, 235487.741631, 52.693443, 135.124100, 23.292152, 24.553928, 90.570381
188, 235487.750024, 235487.750024, 52.679317, 135.147400, 23.100124, 24.723825, 88.323959
189, 235487.758876, 235487.758876, 52.644112, 135.186676, 22.947380, 24.621819, 92.971649
190, 235487.767401, 235487.767401, 52.741249, 135.146805, 22.956181, 24.755136, 94.644310
191, 235487.776211, 235487.776211, 52.692764, 135.160568, 23.117649, 24.705334, 89.258156
192, 235487.785494, 235487.785494, 51.918850, 134.995941, 23.256752, 24.534676, 90.557930
193, 235487.793991, 235487.793991, 52.006214, 135.075699, 23.125803, 24.729237, 89.310631
194, 235487.802497, 235487.802497, 52.088177, 135.048645, 23.249689, 24.549215, 87.392654
195, 235487.869975, 235487.869975, 52.078239, 135.107834, 23.052931, 24.499163, 90.574860
196, 235487.900220, 235487.900220, 52.034866, 135.123520, 22.948809, 24.377129, 91.500267
197, 235487.913339, 235487.913339, 52.138935, 135.144897, 23.025961, 24.284597, 92.017967
198, 235487.934451, 235487.934451, 52.166634, 135.124832, 22.929209, 24.385420, 91.950500
199, 235487.946711, 235487.946711, 52.062843, 135.077209, 23.067699, 24.350458, 93.911514
200, 235487.959886, 235487.959886, 52.172588, 135.043823, 22.685213, 24.592747, 93.935089
201, 235487.975744, 235487.975744, 52.121666, 135.135818, 22.754343, 24.280134, 94.143768
202, 235487.997156, 235487.997156, 51.742535, 135.065277, 22.780418, 24.597950, 93.448807
203, 235488.005344, 235488.005344, 49.810562, 134.671783, 22.505033, 24.435406, 98.546478
204, 235488.018172, 235488.018172, 47.861881, 134.480728, 22.486454, 25.213411, 90.348236
205, 235488.031948, 235488.031948, 42.088715, 134.118195, 21.839485, 23.987886, 79.419678
206, 235488.042520, 235488.042520, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
207, 235488.089540, 235488.089540, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
208, 235488.137672, 235488.137672, 39.028309, 133.205154, 22.981945, 23.838285, 107.355156
209, 235488.155728, 235488.155728, 39.064629, 133.663147, 22.168350, 23.632315, 101.833763
210, 235488.166975, 235488.166975, 39.079781, 133.719620, 21.888939, 24.033579, 95.615089
211, 235488.175763, 235488.175763, 39.078110, 133.739594, 21.888643, 24.092167, 101.180588
212, 235488.184386, 235488.184386, 39.163853, 133.702469, 21.673679, 24.290297, 103.999252
213, 235488.195078, 235488.195078, 39.181229, 133.622574, 22.067753, 24.105913, 101.456482
214, 235488.204902, 235488.204902, 39.018616, 133.778488, 21.959553, 24.278976, 102.115524
215, 235488.213557, 235488.213557, 39.170471, 133.574585, 22.104830, 23.932474, 99.344025
216, 235488.225246, 235488.225246, 39.250870, 133.482590, 22.428238, 24.102728, 105.024147
217, 235488.233381, 235488.233381, 39.196144, 133.553299, 22.418468, 23.895487, 92.272507
218, 235488.241769, 235488.241769, 39.159031, 133.710953, 22.278393, 24.092714, 103.074310
219, 235488.251197, 235488.251197, 39.221371, 133.767349, 21.815504, 24.174448, 95.014664
220, 235488.260820, 235488.260820, 39.292343, 133.648560, 22.020742, 23.872641, 90.527489
221, 235488.269374, 235488.269374, 39.158409, 133.849686, 21.827501, 24.103479, 95.880676
222, 235488.277411, 235488.277411, 38.338779, 133.844498, 21.685165, 23.730156, 97.780540
223, 235488.321093, 235488.321093, 37.987488, 133.915833, 21.986130, 23.779301, 89.942749
224, 235488.335550, 235488.335550, 38.063015, 133.865280, 22.103401, 23.937801, 98.736916
225, 235488.387551, 235488.387551, 38.199776, 133.952881, 21.833796, 23.792534, 98.125778
226, 235488.405458, 235488.405458, 38.068733, 133.953934, 21.827051, 23.947254, 99.997658
227, 235488.415114, 235488.415114, 38.258301, 134.071457, 21.761364, 23.759985, 93.992950
228, 235488.426301, 235488.426301, 38.068691, 133.973068, 21.848206, 23.732304, 104.411301
229, 235488.438173, 235488.438173, 41.838047, 134.707092, 21.828438, 23.721619, 85.345833
230, 235488.451394, 235488.451394, 43.205704, 134.906082, 22.285912, 24.247995, 97.564796
231, 235488.463482, 235488.463482, 43.345776, 134.940018, 22.235735, 23.729897, 80.535210
232, 235488.471994, 235488.471994, 43.407433, 134.867538, 22.296362, 23.715216, 84.547859
233, 235488.480527, 235488.480527, 43.385544, 134.943283, 22.167978, 23.846924, 87.485893
234, 235488.489326, 235488.489326, 43.404694, 134.988998, 22.369789, 23.654747, 84.945419
235, 235488.498568, 235488.498568, 43.433613, 135.026306, 22.065105, 23.764240, 85.692909
236, 235488.506633, 235488.506633, 43.335430, 135.041000, 21.921976, 23.809803, 89.689178
237, 235488.514520, 235488.514520, 43.386414, 135.098694, 22.067064, 23.739914, 90.172302
238, 235488.540329, 235488.540329, 43.379433, 135.174179, 21.912792, 23.577234, 92.855751
239, 235488.607586, 235488.607586, 43.380836, 135.041916, 22.046770, 23.751989, 91.736404
240, 235488.623979, 235488.623979, 43.399235, 135.066025, 22.225456, 23.591566, 90.461906
241, 235488.635779, 235488.635779, 43.345669, 135.026932, 21.970974, 23.824575, 85.265518
242, 235488.649684, 235488.649684, 43.359737, 135.018661, 22.187075, 23.744162, 90.518211
243, 235488.680303, 235488.680303, 48.728828, 135.376144, 22.475639, 24.681623, 95.822113
244, 235488.691335, 235488.691335, 48.862087, 135.362259, 22.616014, 24.322306, 92.899712
245, 235488.700940, 235488.700940, 48.917473, 135.260376, 22.618864, 24.291719, 91.865707
246, 235488.726521, 235488.726521, 48.897686, 135.289337, 22.720379, 24.425379, 89.446808
247, 235488.745307, 235488.745307, 48.958431, 135.293152, 22.731899, 24.410095, 87.676315
248, 235488.783084, 235488.783084, 49.122799, 135.352188, 22.767542, 25.023304, 93.259773
249, 235488.802335, 235488.802335, 49.177158, 135.347916, 23.219084, 24.783916, 92.791534
250, 235488.811760, 235488.811760, 49.161484, 135.336563, 23.212503, 24.886171, 90.517807
251, 235488.826005, 235488.826005, 49.192783, 135.328781, 23.073021, 25.101852, 95.231956
252, 235488.838874, 235488.838874, 49.175365, 135.431763, 22.932798, 25.137974, 93.915291
253, 235488.848924, 235488.848924, 49.178875, 135.278229, 23.381899, 25.002174, 94.803871
254, 235488.860105, 235488.860105, 49.251484, 135.304245, 23.266253, 24.915432, 91.672607
255, 235488.869551, 235488.869551, 49.190685, 135.368347, 23.284727, 25.030384, 92.930656
256, 235488.878300, 235488.878300, 49.221733, 135.244034, 23.313740, 25.070871, 94.583878
257, 235488.888876, 235488.888876, 49.218151, 135.276306, 23.426619, 25.067106, 89.949173
258, 235488.906134, 235488.906134, 49.179428, 135.301147, 23.386871, 25.212952, 90.001869
259, 235488.918013, 235488.918013, 49.221733, 135.244034, 23.313740, 25.070871, 94.583878
260, 235488.930511, 235488.930511, 49.234680, 135.258957, 23.372675, 25.125275, 91.828316
261, 235488.951764, 235488.951764, 49.233650, 135.285568, 23.376923, 25.251984, 91.532852
262, 235488.963790, 235488.963790, 49.319519, 135.218964, 23.533285, 25.226938, 88.173080
263, 235488.977384, 235488.977384, 49.305084, 135.270645, 23.329905, 25.263531, 95.504311
264, 235488.987878, 235488.987878, 49.231697, 135.256851, 23.478901, 25.169743, 90.762413
265, 235488.996747, 235488.996747, 49.307240, 135.289093, 23.554293, 25.296652, 91.488617
266, 235489.007999, 235489.007999, 49.289669, 135.294922, 23.407040, 25.244011, 94.360580
267, 235489.017326, 235489.017326, 49.318184, 135.278778, 23.621603, 25.176006, 92.558067
268, 235489.027696, 235489.027696, 49.263073, 135.284042, 23.410547, 25.175671, 93.161201
269, 235489.037733, 235489.037733, 49.340378, 135.261124, 23.433693, 25.335268, 90.944275
270, 235489.052243, 235489.052243, 49.355972, 135.236145, 23.582666, 25.220760, 92.199448
271, 235489.117700, 235489.117700, 56.398869, 138.477890, 23.309181, 25.893637, 106.363136
272, 235489.137481, 235489.137481, 60.763668, 141.230698, 22.780212, 25.033173, 84.171204
273, 235489.152281, 235489.152281, 61.562832, 141.765701, 22.682928, 24.896553, 85.719902
274, 235489.162452, 235489.162452, 61.724525, 141.618393, 22.744389, 24.820543, 87.282356
275, 235489.170791, 235489.170791, 61.937698, 141.882538, 22.412815, 24.888811, 89.687386
276, 235489.181605, 235489.181605, 61.981953, 141.920670, 21.972479, 24.611305, 80.901505
277, 235489.191903, 235489.191903, 62.163372, 141.835953, 22.139542, 24.493877, 79.973778
278, 235489.201315, 235489.201315, 62.152351, 141.772949, 21.895067, 24.364620, 80.957794
279, 235489.210053, 235489.210053, 62.216850, 141.725067, 22.244385, 24.331032, 84.821404
280, 235489.218472, 235489.218472, 62.173653, 141.685471, 22.103323, 24.242985, 82.479118
281, 235489.226869, 235489.226869, 62.329708, 141.761536, 21.967466, 24.318958, 84.068848
282, 235489.235539, 235489.235539, 62.280209, 141.647049, 21.826937, 24.220648, 83.614632
283, 235489.280024, 235489.280024, 62.409645, 141.733490, 21.673481, 24.011871, 78.959549
284, 235489.293727, 235489.293727, 62.365463, 141.737564, 21.893173, 23.938049, 78.547211
285, 235489.332883, 235489.332883, 62.731255, 141.915497, 21.059921, 23.187418, 77.003677
286, 235489.347558, 235489.347558, 62.606236, 142.039627, 20.993982, 23.299021, 76.991386
287, 235489.358538, 235489.358538, 59.696323, 145.288925, 21.153065, 23.451992, 84.669708
288, 235489.371596, 235489.371596, 57.373920, 147.286270, 20.404451, 23.714081, 87.301414
289, 235489.390710, 235489.390710, 52.647896, 152.664169, 19.760569, 23.803316, 94.475945
290, 235489.401069, 235489.401069, 52.267300, 154.232071, 19.593004, 23.488977, 92.461464
291, 235489.410385, 235489.410385, 52.299717, 155.372498, 19.146330, 23.698517, 96.680420
292, 235489.419067, 235489.419067, 52.322300, 155.909134, 19.439404, 23.839493, 93.060631
293, 235489.428537, 235489.428537, 52.715141, 155.606659, 19.782879, 23.741814, 94.266380
294, 235489.440890, 235489.440890, 52.779976, 155.411285, 19.530045, 23.809626, 95.689201
295, 235489.449503, 235489.449503, 53.023972, 155.213867, 19.609068, 23.715996, 98.168419
296, 235489.471216, 235489.471216, 52.970856, 155.168579, 19.642271, 23.685308, 95.946068
297, 235489.508221, 235489.508221, 53.210384, 154.967041, 19.813007, 23.989042, 94.366920
298, 235489.533032, 235489.533032, 53.572201, 155.038055, 19.883316, 24.183996, 94.624420
299, 235489.547425, 235489.547425, 53.568787, 154.963852, 20.090801, 24.187141, 97.029976
300, 235489.559237, 235489.559237, 53.646271, 155.031143, 19.988092, 24.070623, 95.259811
301, 235489.570341, 235489.570341, 53.689381, 155.025665, 19.827909, 24.549442, 93.419975
302, 235489.579327, 235489.579327, 53.727829, 154.951294, 20.093481, 24.571434, 93.457779
303, 235489.589413, 235489.589413, 53.770931, 154.940018, 20.157724, 24.741625, 94.144333
