frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
38, 235123.575399, 235123.575399, 54.520836, 154.175232, 19.873161, 25.359739, 91.185936
39, 235123.608642, 235123.608642, 54.472790, 154.198944, 19.906199, 25.303387, 91.500595
40, 235123.670739, 235123.670739, 67.421036, 154.547195, 18.956453, 25.314934, 76.740685
41, 235123.737148, 235123.737148, 69.020966, 154.967239, 17.999212, 24.095097, 76.607895
42, 235123.753034, 235123.753034, 69.293434, 155.027725, 17.657646, 23.511293, 74.407661
43, 235123.762422, 235123.762422, 69.248161, 155.030518, 17.664165, 23.299229, 75.131966
44, 235123.791806, 235123.791806, 69.362175, 155.243195, 17.131712, 22.530403, 75.790817
45, 235123.800344, 235123.800344, 69.295090, 155.178177, 16.863520, 22.147131, 78.133743
46, 235123.811386, 235123.811386, 69.352028, 155.268921, 16.841709, 22.105726, 76.383965
47, 235123.872804, 235123.872804, 74.301857, 154.729965, 15.405524, 20.823542, 70.871925
48, 235123.912300, 235123.912300, 79.111923, 154.535675, 13.964677, 19.034460, 64.041679
49, 235123.942021, 235123.942021, 79.134758, 154.669067, 13.680810, 18.547070, 63.552963
50, 235123.975369, 235123.975369, 79.191261, 154.898712, 13.027859, 18.329845, 64.929382
51, 235124.008808, 235124.008808, 79.342789, 154.814209, 12.885444, 17.938616, 64.540230
52, 235124.042130, 235124.042130, 79.398201, 154.918732, 12.662138, 17.775105, 62.490314
53, 235124.076073, 235124.076073, 79.584122, 154.908646, 12.654889, 17.723146, 63.317993
54, 235124.108958, 235124.108958, 79.588539, 154.988297, 12.687243, 17.735519, 63.893795
55, 235124.161059, 235124.161059, 79.639290, 154.982300, 12.680522, 17.628569, 63.013866
56, 235124.183997, 235124.183997, 73.016190, 157.711258, 12.387784, 17.757572, 72.526726
57, 235124.208604, 235124.208604, 64.940018, 160.966034, 12.091861, 18.069738, 80.250313
58, 235124.242248, 235124.242248, 65.208252, 160.900345, 12.212411, 18.034294, 81.404266
59, 235124.275242, 235124.275242, 65.470703, 160.876389, 12.445481, 17.684437, 79.589722
60, 235124.308644, 235124.308644, 65.446243, 160.848526, 12.267470, 18.417803, 81.496605
61, 235124.342908, 235124.342908, 65.619804, 160.842636, 12.422695, 18.190796, 80.011169
62, 235124.375279, 235124.375279, 65.584846, 160.840408, 12.406731, 18.296381, 80.389290
63, 235124.409045, 235124.409045, 65.734848, 160.814529, 12.447352, 18.632143, 79.935722
64, 235124.454673, 235124.454673, 65.854568, 160.955063, 12.274179, 18.630562, 82.662453
65, 235124.475096, 235124.475096, 65.782936, 161.017899, 12.502090, 18.232180, 81.719650
66, 235124.508882, 235124.508882, 65.821259, 160.990631, 12.379260, 18.441132, 81.802269
67, 235124.551942, 235124.551942, 65.645363, 160.987503, 12.314626, 18.631020, 81.804749
68, 235124.591933, 235124.591933, 65.654358, 161.026138, 12.473750, 18.517714, 79.588234
69, 235124.624133, 235124.624133, 65.784683, 160.985748, 12.504926, 18.797037, 82.336380
70, 235124.641901, 235124.641901, 62.576591, 161.857239, 12.390973, 18.942604, 86.268806
71, 235124.675566, 235124.675566, 62.089195, 162.119156, 12.353234, 18.702436, 83.361832
72, 235124.709767, 235124.709767, 62.247437, 162.262177, 12.756880, 18.849190, 84.459984
73, 235124.742176, 235124.742176, 62.284050, 162.251953, 12.842421, 19.010620, 85.924347
74, 235124.781117, 235124.781117, 62.405304, 162.157166, 12.512087, 19.279284, 85.053139
75, 235124.809464, 235124.809464, 62.388527, 162.279510, 12.885553, 19.079193, 84.402397
76, 235124.842129, 235124.842129, 62.446804, 162.288315, 12.893956, 18.981741, 83.923035
77, 235124.875692, 235124.875692, 62.548615, 162.214111, 12.783717, 19.482822, 84.144630
78, 235124.912608, 235124.912608, 62.410862, 162.216019, 12.592517, 19.241140, 85.982460
79, 235124.942328, 235124.942328, 62.357479, 162.145035, 12.409611, 19.215237, 85.770676
80, 235124.976472, 235124.976472, 62.396351, 162.219833, 12.708921, 19.164173, 84.713501
81, 235125.010191, 235125.010191, 61.235947, 162.311127, 12.954079, 18.708487, 86.253403
82, 235125.042104, 235125.042104, 60.453453, 162.336029, 12.785907, 19.170706, 86.329315
83, 235125.075343, 235125.075343, 60.744595, 162.503342, 12.785101, 18.867271, 86.253265
84, 235125.111619, 235125.111619, 60.562145, 162.443726, 12.894898, 18.784651, 85.792641
85, 235125.142237, 235125.142237, 60.530361, 162.430069, 12.905430, 18.845015, 86.394638
86, 235125.176345, 235125.176345, 60.621529, 162.506058, 12.875436, 19.075502, 86.698120
87, 235125.209245, 235125.209245, 60.477867, 163.125290, 12.340158, 19.088318, 88.413094
88, 235125.243634, 235125.243634, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
89, 235125.275597, 235125.275597, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
90, 235125.308997, 235125.308997, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
91, 235125.341969, 235125.341969, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
92, 235125.375368, 235125.375368, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
93, 235125.408930, 235125.408930, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
94, 235125.446659, 235125.446659, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
95, 235125.475604, 235125.475604, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
96, 235125.520581, 235125.520581, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
97, 235125.543579, 235125.543579, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
98, 235125.575231, 235125.575231, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
99, 235125.609271, 235125.609271, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
100, 235125.642196, 235125.642196, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
101, 235125.675377, 235125.675377, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
102, 235125.709311, 235125.709311, 59.402702, 163.456177, 13.368298, 20.432178, 88.698402
103, 235125.741794, 235125.741794, 59.517174, 162.942566, 13.833234, 20.538288, 88.877480
104, 235125.775229, 235125.775229, 59.503239, 162.756821, 13.960370, 20.894428, 89.931763
105, 235125.808564, 235125.808564, 59.609222, 162.740738, 14.099125, 21.115856, 88.352898
106, 235125.841920, 235125.841920, 59.517971, 162.650406, 14.287085, 21.203688, 89.586128
107, 235125.884276, 235125.884276, 59.675648, 162.494064, 14.769201, 21.239748, 87.841087
108, 235125.918147, 235125.918147, 59.798805, 162.497787, 14.878304, 21.487640, 88.515663
109, 235125.928203, 235125.928203, 59.675785, 162.560638, 14.781799, 21.932451, 88.725830
110, 235126.171080, 235126.171080, 44.288189, 153.795303, 15.888821, 20.832706, 103.549011
111, 235126.244400, 235126.244400, 44.545933, 153.859528, 15.825104, 20.808620, 105.439705
112, 235126.254751, 235126.254751, 44.752602, 153.927048, 15.798224, 21.245712, 104.491280
113, 235126.263145, 235126.263145, 44.670986, 153.993637, 15.839569, 21.070211, 104.329636
114, 235126.272792, 235126.272792, 44.647209, 153.972702, 15.897363, 21.071754, 104.523766
115, 235126.317702, 235126.317702, 44.744549, 154.074722, 15.874051, 21.054550, 102.738983
116, 235126.336854, 235126.336854, 44.930325, 154.009171, 15.941373, 21.213636, 101.218987
117, 235126.351533, 235126.351533, 44.846088, 154.151733, 16.055996, 20.927492, 103.529167
118, 235126.372635, 235126.372635, 44.759998, 154.161743, 16.124149, 20.967745, 104.197830
119, 235126.395954, 235126.395954, 44.870388, 154.146286, 15.934668, 20.819412, 103.357300
120, 235126.405294, 235126.405294, 44.863323, 154.282089, 15.874873, 21.047871, 104.971329
121, 235126.416436, 235126.416436, 44.889774, 154.317444, 16.117857, 21.023947, 104.900406
122, 235126.425186, 235126.425186, 44.756924, 154.275131, 15.947146, 20.851368, 105.093918
123, 235126.434435, 235126.434435, 44.855225, 154.231247, 16.159832, 20.820318, 104.473976
124, 235126.443561, 235126.443561, 44.924614, 154.282257, 16.252111, 20.960417, 102.938263
125, 235126.453491, 235126.453491, 44.890678, 154.322586, 15.928901, 20.943064, 103.730988
126, 235126.462511, 235126.462511, 44.878510, 154.287720, 16.053541, 20.801451, 103.579391
127, 235126.471154, 235126.471154, 44.895416, 154.288086, 16.199989, 20.756935, 104.310570
128, 235126.480413, 235126.480413, 44.851551, 154.428040, 16.112930, 20.885183, 105.311729
129, 235126.500615, 235126.500615, 44.891689, 154.424088, 16.027250, 21.125206, 105.456429
130, 235126.568803, 235126.568803, 44.811672, 154.560333, 15.826233, 20.777487, 101.904808
131, 235126.585401, 235126.585401, 44.853226, 154.603149, 15.746406, 20.923939, 103.195854
132, 235126.598007, 235126.598007, 44.787086, 154.620636, 15.614984, 20.876270, 103.168518
133, 235126.606369, 235126.606369, 44.816280, 154.604919, 15.830298, 20.794950, 102.678581
134, 235126.619215, 235126.619215, 44.794930, 154.538345, 15.697811, 20.856874, 102.204758
135, 235126.628409, 235126.628409, 44.873661, 154.661972, 15.811629, 20.585157, 101.863792
136, 235126.637130, 235126.637130, 44.934738, 154.709946, 15.774575, 20.403345, 101.582146
137, 235126.646314, 235126.646314, 44.924095, 154.704269, 15.756557, 20.421461, 102.526047
138, 235126.654761, 235126.654761, 44.851357, 154.656296, 15.682022, 20.620939, 101.452126
139, 235126.663701, 235126.663701, 44.949543, 154.566010, 15.436255, 20.529051, 102.100975
140, 235126.672775, 235126.672775, 44.839359, 154.579819, 15.660301, 20.769608, 101.092255
141, 235126.682105, 235126.682105, 44.921661, 154.657730, 15.860708, 20.487740, 101.483932
142, 235126.690770, 235126.690770, 44.887108, 154.628403, 15.542866, 20.596249, 101.880142
143, 235126.755028, 235126.755028, 45.038231, 154.678329, 15.823195, 20.798151, 102.849739
144, 235126.770883, 235126.770883, 45.053799, 154.589981, 15.634286, 20.950163, 102.468422
145, 235126.791776, 235126.791776, 42.794067, 154.128220, 15.722875, 20.788347, 104.703491
146, 235126.811440, 235126.811440, 39.050613, 153.721664, 15.395317, 21.106649, 108.607719
147, 235126.826347, 235126.826347, 37.890343, 153.688187, 15.414724, 21.013241, 110.921738
148, 235126.835317, 235126.835317, 37.977554, 153.643723, 15.311124, 20.936066, 111.995308
149, 235126.845416, 235126.845416, 38.037094, 153.619858, 15.749909, 20.979189, 110.797470
150, 235126.854030, 235126.854030, 38.115204, 153.638214, 15.523241, 21.264597, 108.779724
151, 235126.862621, 235126.862621, 38.000576, 153.752335, 15.611081, 21.213331, 112.375908
152, 235126.870509, 235126.870509, 38.064564, 153.713394, 15.755363, 21.172682, 108.276917
153, 235126.881645, 235126.881645, 38.118923, 153.684875, 15.652350, 21.455458, 110.964867
154, 235126.889811, 235126.889811, 38.069992, 153.679642, 15.847299, 21.403458, 108.463921
155, 235126.898928, 235126.898928, 38.222458, 153.749878, 15.867622, 21.423388, 111.630074
156, 235126.908527, 235126.908527, 38.280102, 153.770233, 15.657317, 21.728369, 108.843582
157, 235126.921144, 235126.921144, 38.277637, 153.617371, 15.859529, 21.620058, 110.491013
158, 235126.943237, 235126.943237, 38.350185, 153.756958, 15.913998, 21.744478, 108.287354
159, 235126.961667, 235126.961667, 38.375542, 153.700287, 15.853539, 21.748779, 109.556084
160, 235126.971402, 235126.971402, 38.396011, 153.738754, 15.905734, 21.777935, 110.598846
161, 235126.994424, 235126.994424, 38.418503, 153.777237, 15.724713, 21.860846, 108.975243
162, 235127.004807, 235127.004807, 38.378487, 153.768768, 16.104778, 21.671864, 110.903252
163, 235127.016088, 235127.016088, 38.286186, 153.725204, 16.080725, 21.746824, 109.459877
164, 235127.024788, 235127.024788, 38.424847, 153.695297, 15.940559, 21.792376, 109.583824
165, 235127.034415, 235127.034415, 38.359837, 153.721222, 16.019241, 21.627855, 109.488312
166, 235127.043741, 235127.043741, 38.453140, 153.733536, 16.245985, 21.647999, 111.097198
167, 235127.053563, 235127.053563, 38.567917, 153.945404, 16.211914, 21.889301, 112.309494
168, 235127.062214, 235127.062214, 38.518394, 153.856644, 15.912450, 22.045628, 110.054802
169, 235127.070903, 235127.070903, 38.437656, 153.672562, 15.995652, 21.666937, 109.747932
170, 235127.080389, 235127.080389, 38.420902, 153.701477, 16.172132, 21.788498, 111.071846
171, 235127.154259, 235127.154259, 45.041805, 154.257401, 16.355211, 22.193548, 102.705444
172, 235127.192939, 235127.192939, 63.369320, 153.441940, 16.642431, 21.130722, 81.364159
173, 235127.210799, 235127.210799, 75.202065, 150.491577, 16.234879, 20.582699, 66.468964
174, 235127.223631, 235127.223631, 78.656860, 149.270401, 16.162649, 20.459135, 59.692451
175, 235127.234314, 235127.234314, 84.581314, 146.852264, 15.837585, 20.189114, 54.181110
176, 235127.245574, 235127.245574, 86.087944, 146.066711, 15.321317, 22.732410, 59.264179
177, 235127.255659, 235127.255659, 87.287819, 145.448944, 15.554461, 24.654524, 59.302132
178, 235127.268626, 235127.268626, 91.158768, 143.524796, 15.435750, 19.901955, 48.216232
179, 235127.280024, 235127.280024, 91.243530, 143.561249, 15.473260, 19.847410, 45.419399
180, 235127.291025, 235127.291025, 91.500259, 143.478683, 15.263871, 19.818678, 44.172916
181, 235127.325031, 235127.325031, 91.729202, 143.633301, 15.255872, 19.952887, 42.031883
182, 235127.342054, 235127.342054, 91.943459, 143.680435, 15.484634, 20.169464, 45.071205
183, 235127.389618, 235127.389618, 92.144943, 143.868286, 15.476961, 20.444485, 43.869270
184, 235127.398524, 235127.398524, 92.253983, 143.828049, 15.354071, 20.302240, 42.319889
185, 235127.412420, 235127.412420, 92.284554, 143.969589, 15.660090, 20.360069, 41.949955
186, 235127.425433, 235127.425433, 92.235741, 143.968170, 15.538278, 20.524113, 42.361523
187, 235127.448474, 235127.448474, 92.267586, 144.025421, 15.687219, 20.497580, 41.664318
188, 235127.460773, 235127.460773, 92.087532, 143.946915, 15.451029, 20.745602, 44.191795
189, 235127.474271, 235127.474271, 93.005798, 143.907761, 15.536909, 20.672970, 42.991425
190, 235127.485045, 235127.485045, 96.265244, 143.801422, 14.716678, 20.035387, 36.800362
191, 235127.496066, 235127.496066, 96.806511, 143.877319, 14.326910, 20.260572, 36.945965
192, 235127.504730, 235127.504730, 96.867744, 143.854233, 14.754510, 20.012560, 35.618824
193, 235127.513729, 235127.513729, 97.057167, 143.791748, 14.605847, 20.689157, 38.206116
194, 235127.522412, 235127.522412, 97.023453, 143.701981, 14.394857, 20.513884, 37.399296
195, 235127.531354, 235127.531354, 97.065414, 143.779572, 14.589293, 20.318880, 37.891891
196, 235127.559861, 235127.559861, 97.207848, 143.763351, 14.584579, 20.420813, 35.850246
197, 235127.589463, 235127.589463, 97.209473, 143.986313, 14.224200, 20.008200, 37.325600
198, 235127.605394, 235127.605394, 97.189514, 143.975800, 14.301407, 20.111885, 39.137074
199, 235127.625749, 235127.625749, 97.315659, 143.922791, 14.360386, 20.213930, 39.368996
200, 235127.639447, 235127.639447, 97.306442, 143.984268, 14.322708, 20.251595, 39.153053
201, 235127.656512, 235127.656512, 97.290703, 144.014175, 14.208549, 19.965958, 37.292347
202, 235127.667116, 235127.667116, 97.362473, 143.954025, 14.212077, 20.326365, 38.293041
203, 235127.676965, 235127.676965, 97.277946, 144.040726, 14.301807, 20.255857, 38.216503
204, 235127.687286, 235127.687286, 97.421577, 143.867859, 14.349520, 19.956814, 40.073006
205, 235127.696229, 235127.696229, 97.209473, 143.986313, 14.224200, 20.008200, 37.325600
206, 235127.705759, 235127.705759, 97.249634, 143.984711, 14.159685, 19.916973, 37.776875
207, 235127.714774, 235127.714774, 97.332939, 143.906906, 14.278093, 20.019573, 38.544060
208, 235127.724238, 235127.724238, 97.398788, 143.974884, 14.346240, 20.127125, 39.202751
209, 235127.732391, 235127.732391, 97.310814, 143.987457, 14.129081, 19.852251, 36.048443
210, 235127.740509, 235127.740509, 97.258392, 144.001678, 14.126328, 19.816780, 35.674648
211, 235127.780378, 235127.780378, 97.280899, 143.992294, 14.095924, 19.798073, 35.381641
212, 235127.805133, 235127.805133, 97.398788, 143.974884, 14.346240, 20.127125, 39.202751
213, 235127.833897, 235127.833897, 97.189919, 144.009384, 14.249519, 20.268169, 36.806858
214, 235127.845876, 235127.845876, 97.356430, 144.029968, 14.331513, 20.178232, 38.703960
215, 235127.855435, 235127.855435, 97.333969, 144.009674, 14.425343, 20.180933, 39.484402
216, 235127.865106, 235127.865106, 97.216095, 143.962570, 14.274155, 20.041843, 38.248226
217, 235127.873888, 235127.873888, 97.438522, 143.988342, 14.336341, 20.345650, 37.422165
218, 235127.889540, 235127.889540, 97.834312, 143.679367, 14.085402, 20.292675, 35.806412
219, 235127.898398, 235127.898398, 97.857521, 143.600266, 14.154206, 20.235455, 35.094528
220, 235127.907225, 235127.907225, 97.904800, 143.507492, 14.004779, 20.108534, 36.353111
221, 235127.915965, 235127.915965, 97.826828, 143.616196, 14.212496, 20.088842, 36.523006
222, 235127.925168, 235127.925168, 97.806282, 143.656082, 14.346738, 20.272593, 35.856579
223, 235127.933828, 235127.933828, 97.934402, 143.518768, 14.277762, 20.166096, 36.337997
224, 235127.951485, 235127.951485, 97.925339, 143.657196, 14.157816, 20.306486, 34.581604
225, 235127.980948, 235127.980948, 97.935120, 143.646500, 14.178700, 20.163321, 36.167263
226, 235128.005973, 235128.005973, 97.947067, 143.623138, 14.480387, 20.281841, 36.634434
227, 235128.042948, 235128.042948, 97.727119, 143.759186, 14.330522, 20.229877, 37.047699
228, 235128.058368, 235128.058368, 97.889969, 143.735977, 14.264718, 20.481424, 35.634342
229, 235128.068313, 235128.068313, 97.852699, 143.774826, 14.291748, 20.421816, 36.715752
230, 235128.078413, 235128.078413, 97.869888, 143.699860, 14.520605, 20.128815, 37.443741
231, 235128.087827, 235128.087827, 97.831879, 143.823135, 14.336717, 19.833372, 36.275646
232, 235128.099488, 235128.099488, 97.846199, 143.724228, 14.215449, 20.325157, 36.285267
233, 235128.108769, 235128.108769, 97.854691, 143.737885, 14.534309, 20.202049, 36.767967
234, 235128.118198, 235128.118198, 97.759178, 143.775757, 14.287258, 20.214155, 36.588963
235, 235128.126654, 235128.126654, 97.777321, 143.778549, 14.348563, 19.978214, 35.698387
236, 235128.136236, 235128.136236, 97.927620, 143.748886, 14.357402, 20.100323, 37.015373
237, 235128.144997, 235128.144997, 97.858650, 143.841492, 14.401261, 19.881245, 36.814945
238, 235128.153370, 235128.153370, 97.916679, 143.714813, 14.310183, 20.197269, 36.073120
239, 235128.162170, 235128.162170, 97.973984, 143.720032, 14.289972, 20.209656, 35.362892
240, 235128.223078, 235128.223078, 97.971947, 143.878799, 14.075213, 19.941366, 36.678356
241, 235128.239180, 235128.239180, 97.925095, 143.831757, 14.243776, 19.732409, 35.784550
242, 235128.261301, 235128.261301, 97.942879, 143.856583, 14.176958, 19.892330, 36.675259
243, 235128.273359, 235128.273359, 98.050880, 143.682648, 13.938642, 20.281790, 35.332119
244, 235128.280628, 235128.280628, 98.092552, 143.797256, 14.091071, 19.662489, 36.298180
245, 235128.286598, 235128.286598, 98.104294, 143.996368, 14.184195, 19.836338, 37.150585
246, 235128.293000, 235128.293000, 98.020805, 143.965027, 13.990353, 19.778952, 37.600323
247, 235128.300330, 235128.300330, 98.090599, 143.879791, 13.869383, 19.798990, 36.941872
248, 235128.308366, 235128.308366, 97.992661, 143.875198, 13.862242, 20.016802, 36.141441
249, 235128.316515, 235128.316515, 98.088219, 143.880035, 13.959264, 19.782532, 37.704052
250, 235128.324371, 235128.324371, 98.166199, 143.864075, 13.764091, 20.210112, 36.107441
251, 235128.332367, 235128.332367, 98.056999, 143.915649, 13.985927, 19.640669, 37.547138
252, 235128.340198, 235128.340198, 98.033478, 143.872528, 14.153030, 19.596403, 35.863178
253, 235128.348121, 235128.348121, 98.017067, 143.968323, 13.869751, 19.839237, 36.766018
254, 235128.356182, 235128.356182, 98.002083, 143.948929, 14.214259, 19.755859, 36.170551
255, 235128.364142, 235128.364142, 98.058449, 143.915680, 13.895151, 19.657438, 36.772152
256, 235128.372102, 235128.372102, 98.001762, 143.980438, 13.866203, 19.887623, 36.979519
257, 235128.380107, 235128.380107, 98.086761, 143.901733, 13.946322, 19.607279, 37.285717
258, 235128.388084, 235128.388084, 98.179604, 143.912552, 13.891126, 19.845205, 38.024979
259, 235128.396202, 235128.396202, 98.115547, 143.904282, 13.799312, 19.631882, 36.255634
260, 235128.404445, 235128.404445, 98.034180, 143.828003, 14.184320, 19.488329, 36.677696
261, 235128.412463, 235128.412463, 98.069366, 143.915680, 13.941999, 19.663151, 37.528599
262, 235128.420436, 235128.420436, 98.185966, 143.978073, 14.012586, 19.788429, 35.554337
263, 235128.428445, 235128.428445, 98.035828, 143.915359, 13.942968, 19.648701, 37.187435
264, 235128.436383, 235128.436383, 98.160072, 143.866837, 13.752094, 19.773905, 36.187744
265, 235128.444410, 235128.444410, 98.125031, 143.912811, 13.846292, 19.653381, 36.820797
266, 235128.452315, 235128.452315, 98.141342, 143.937820, 13.909586, 19.585102, 35.871658
267, 235128.460214, 235128.460214, 98.128952, 143.946869, 13.760272, 19.726143, 35.209984
268, 235128.468253, 235128.468253, 98.141960, 143.921524, 13.790241, 19.701590, 36.443909
269, 235128.476222, 235128.476222, 98.137627, 143.903763, 13.846579, 19.619108, 36.627071
270, 235128.484291, 235128.484291, 98.134003, 143.902161, 13.823236, 19.406103, 36.812576
271, 235128.492346, 235128.492346, 98.114296, 143.927307, 13.747727, 19.526793, 35.065208
272, 235128.500446, 235128.500446, 98.209267, 143.925644, 13.738731, 19.443613, 36.896008
273, 235128.508509, 235128.508509, 98.095177, 144.045944, 13.699454, 19.480711, 35.909378
274, 235128.516387, 235128.516387, 96.642357, 144.472107, 13.919309, 19.339769, 36.701530
275, 235128.524362, 235128.524362, 93.684265, 145.647964, 14.622725, 19.636631, 44.925461
276, 235128.532231, 235128.532231, 90.479820, 146.578629, 15.121837, 19.882698, 50.203476
277, 235128.540284, 235128.540284, 86.918221, 147.600632, 15.666912, 20.023106, 55.620014
278, 235128.548354, 235128.548354, 83.627838, 148.487686, 15.873050, 20.151937, 57.557117
279, 235128.556340, 235128.556340, 80.681145, 149.178024, 16.191254, 20.337172, 58.118862
280, 235128.564303, 235128.564303, 78.846100, 149.470474, 16.242844, 20.481068, 63.730564
281, 235128.572263, 235128.572263, 78.401527, 149.611954, 16.303814, 20.200792, 64.560326
282, 235128.580288, 235128.580288, 78.380226, 149.678696, 16.219120, 20.434805, 61.338863
283, 235128.588284, 235128.588284, 78.533669, 149.566910, 16.256712, 20.118868, 63.950371
284, 235128.596320, 235128.596320, 78.577461, 149.580536, 16.257269, 20.168459, 63.587021
285, 235128.604334, 235128.604334, 78.703499, 149.568909, 16.129690, 20.200079, 62.864239
286, 235128.612285, 235128.612285, 78.883430, 149.700256, 16.069611, 20.086668, 63.528492
287, 235128.620362, 235128.620362, 78.971588, 149.726837, 16.041452, 20.187014, 63.580551
288, 235128.628501, 235128.628501, 78.978798, 149.694595, 16.091112, 20.268991, 63.283016
289, 235128.636347, 235128.636347, 79.009743, 149.722214, 16.007450, 20.280350, 63.503963
290, 235128.644317, 235128.644317, 79.090698, 149.739716, 16.067875, 20.239223, 65.619308
291, 235128.652346, 235128.652346, 79.108887, 149.719177, 16.064489, 20.296593, 64.993950
292, 235128.660338, 235128.660338, 79.056877, 149.703857, 16.014738, 20.246960, 63.368439
293, 235128.668299, 235128.668299, 79.143013, 149.773834, 16.262453, 20.187403, 65.107964
294, 235128.676264, 235128.676264, 79.232651, 149.696869, 16.041677, 20.109058, 63.247520
295, 235128.684321, 235128.684321, 79.133644, 149.858368, 16.171692, 20.070595, 66.430161
296, 235128.692304, 235128.692304, 79.291336, 149.724167, 16.220024, 19.920708, 63.114559
297, 235128.704271, 235128.704271, 79.301453, 149.703064, 16.231058, 19.684107, 65.264404
298, 235128.712255, 235128.712255, 79.377190, 149.712189, 16.227949, 20.019629, 62.603863
299, 235128.720391, 235128.720391, 79.332954, 149.716141, 16.207724, 20.086487, 62.984497
300, 235128.728319, 235128.728319, 79.399536, 149.698517, 16.283895, 19.876465, 62.718761
301, 235128.736367, 235128.736367, 79.375359, 149.688553, 16.222067, 20.007221, 64.084610
302, 235128.744248, 235128.744248, 79.321556, 149.731796, 16.252857, 20.038813, 62.283657
303, 235128.752261, 235128.752261, 79.428185, 149.662537, 16.242455, 20.126091, 64.010963
